Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation
ADP.OQ,2014-07-01,Software & Services,0.173,0.173,1.27045205196292,23.0,2.56522,-0.0434799999999997,2.6087,7.4914
ADP.OQ,2014-10-01,Software & Services,3.191,3.191,2.51651881563837,23.0,2.58333,0.01811,2.56522,4.89394
ADP.OQ,2015-01-01,Software & Services,3.291,3.291,2.17352810978309,23.0,2.79167,0.2083399999999997,2.58333,7.42762
ADP.OQ,2015-04-01,Software & Services,2.106,2.106,2.10298954395955,22.0,2.86957,0.0779,2.79167,6.07987
ADP.OQ,2015-07-01,Software & Services,-7.44,7.44,1.25881422392757,20.0,2.85714,-0.0124300000000001,2.86957,6.00553
ADP.OQ,2015-10-01,Software & Services,4.278,4.278,2.56551808743924,19.0,2.75,-0.1071399999999997,2.85714,6.56781
ADP.OQ,2016-01-01,Software & Services,0.588,0.588,3.21462998924265,19.0,2.7,-0.0499999999999998,2.75,4.93748
ADP.OQ,2016-04-01,Software & Services,-0.51,0.51,1.08928571428571,20.0,2.86364,0.16364,2.7,8.48077
ADP.OQ,2016-07-01,Software & Services,2.985,2.985,1.92686567164179,18.0,2.68421,-0.1794299999999999,2.86364,9.67349
ADP.OQ,2016-10-01,Software & Services,13.394,13.394,2.74781783180823,19.0,2.8,0.1157899999999996,2.68421,8.46511
ADP.OQ,2017-01-01,Software & Services,7.128,7.128,2.13517873194518,20.0,2.71429,-0.0857099999999997,2.8,11.74451
ADP.OQ,2017-04-01,Software & Services,6.91,6.91,1.42492226583859,18.0,2.47368,-0.2406100000000002,2.71429,7.78145
ADP.OQ,2017-07-01,Software & Services,-1.329,1.329,2.72391574100375,18.0,2.84211,0.36843,2.47368,7.4846
ADP.OQ,2017-10-01,Software & Services,7.224,7.224,1.22659628368427,16.0,2.76471,-0.0773999999999999,2.84211,7.00137
ADP.OQ,2018-01-01,Software & Services,10.545,10.545,1.56550091562821,16.0,2.70588,-0.0588299999999999,2.76471,10.2246
ADP.OQ,2018-04-01,Software & Services,5.476,5.476,1.96241707608183,14.0,2.66667,-0.0392100000000001,2.70588,7.01586
ADP.OQ,2018-07-01,Software & Services,2.556,2.556,1.59965220105454,15.0,2.5625,-0.1041699999999998,2.66667,10.407
ADP.OQ,2018-10-01,Software & Services,7.984,7.984,3.17831689583183,18.0,2.45,-0.1124999999999998,2.5625,13.29459
ADP.OQ,2019-01-01,Software & Services,13.195,13.195,1.75029565805035,20.0,2.42857,-0.02143,2.45,10.98127
ADP.OQ,2019-04-01,Software & Services,5.021,5.021,1.25669734242333,19.0,2.4,-0.0285700000000002,2.42857,9.43729
ADP.OQ,2019-07-01,Software & Services,0.852,0.852,1.6737882286331,19.0,2.4,0.0,2.4,9.33743
ADP.OQ,2019-10-01,Software & Services,0.739,0.739,1.86216799356473,18.0,2.47368,0.0736799999999999,2.4,8.69116
ADP.OQ,2020-01-01,Software & Services,5.31,5.31,0.913846260435792,18.0,2.57895,0.1052699999999999,2.47368,11.94161
ADP.OQ,2020-04-01,Software & Services,1.422,1.422,2.50172997585957,17.0,2.66667,0.08772,2.57895,16.27131
ADP.OQ,2020-07-01,Software & Services,19.302,19.302,3.84695885135418,18.0,2.78947,0.1228000000000002,2.66667,14.46062
ADP.OQ,2020-10-01,Software & Services,44.025,44.025,5.29213483146067,18.0,2.94737,0.1578999999999997,2.78947,16.34109
ADP.OQ,2021-01-01,Software & Services,17.575,17.575,3.93567400737939,19.0,3.0,0.0526300000000001,2.94737,16.9328
ADP.OQ,2021-04-01,Software & Services,3.932,3.932,5.24333241682706,20.0,2.85714,-0.1428600000000002,3.0,16.21318
ADP.OQ,2021-07-01,Software & Services,5.291,5.291,1.67061507414232,20.0,2.86364,0.0065000000000003,2.85714,17.82932
ADP.OQ,2021-10-01,Software & Services,10.901,10.901,2.5076958234195,18.0,3.05,0.1863599999999996,2.86364,17.62086
ADP.OQ,2022-01-01,Software & Services,1.312,1.312,0.73681560575453,16.0,3.05,0.0,3.05,21.38888
ADP.OQ,2022-04-01,Software & Services,6.211,6.211,3.51937023313485,17.0,3.0,-0.0499999999999998,3.05,12.24984
ADP.OQ,2022-07-01,Software & Services,2.69,2.69,1.7998096815932,17.0,3.0,0.0,3.0,13.38843
ADP.OQ,2022-10-01,Software & Services,3.621,3.621,2.408356545961,17.0,3.05,0.0499999999999998,3.0,16.71168
OKE.N,2013-01-01,Energy,17.778,17.778,8.43333333333333,10.0,2.0,-0.2727300000000001,2.27273,2.70801
OKE.N,2013-04-01,Energy,-8.988,8.988,5.02418552913219,9.0,2.0,0.0,2.0,3.99382
OKE.N,2013-07-01,Energy,17.647,17.647,14.636678200692,11.0,2.08333,0.0833300000000001,2.0,5.18073
OKE.N,2013-10-01,Energy,19.194,19.194,15.1103391908459,11.0,2.07692,-0.0064100000000002,2.08333,4.30836
OKE.N,2014-01-01,Energy,-6.309,6.309,25.8640433062669,11.0,2.14286,0.0659400000000003,2.07692,6.68487
OKE.N,2014-04-01,Energy,12.0,12.0,30.84,13.0,2.2,0.0571399999999999,2.14286,5.69543
OKE.N,2014-07-01,Energy,-8.794,8.794,14.42429937538,13.0,2.4,0.1999999999999997,2.2,5.94352
OKE.N,2014-10-01,Energy,-17.435,17.435,17.2002343791616,11.0,2.35714,-0.0428600000000001,2.4,6.43342
OKE.N,2015-01-01,Energy,23.626,23.626,16.6291208791209,12.0,2.42857,0.0714300000000003,2.35714,7.06468
OKE.N,2015-04-01,Energy,-19.816,19.816,14.4911106810075,12.0,2.73333,0.3047599999999999,2.42857,3.66173
OKE.N,2015-07-01,Energy,5.365,5.365,10.0564872537829,12.0,2.66667,-0.0666600000000001,2.73333,5.1613
OKE.N,2015-10-01,Energy,0.188,0.188,14.1998387215014,14.0,2.6875,0.0208300000000001,2.66667,4.31656
OKE.N,2016-01-01,Energy,-1.429,1.429,11.8670580924422,13.0,2.53333,-0.1541700000000001,2.6875,6.77098
OKE.N,2016-04-01,Energy,-2.1,2.1,8.22849870282442,13.0,2.64706,0.1137300000000003,2.53333,4.65427
OKE.N,2016-07-01,Energy,-7.135,7.135,12.0453001132503,14.0,2.94118,0.2941199999999999,2.64706,7.70685
OKE.N,2016-10-01,Energy,-0.209,0.209,6.57715685385104,13.0,2.9375,-0.0036800000000001,2.94118,4.20899
OKE.N,2017-01-01,Energy,-6.302,6.302,7.28667305848514,13.0,3.0,0.0625,2.9375,5.50309
OKE.N,2017-04-01,Energy,-5.617,5.617,9.92403314917127,15.0,2.86667,-0.1333299999999999,3.0,4.80487
OKE.N,2017-07-01,Energy,13.31,13.31,16.0799717983583,14.0,2.6,-0.2666699999999999,2.86667,5.11816
OKE.N,2017-10-01,Energy,5.096,5.096,22.0299188300798,14.0,2.625,0.0249999999999999,2.6,3.90862
OKE.N,2018-01-01,Energy,2.913,2.913,4.93592233009709,16.0,2.31579,-0.3092100000000002,2.625,4.47903
OKE.N,2018-04-01,Energy,4.589,4.589,4.4580990979213,14.0,2.3,-0.0157899999999999,2.31579,4.14555
OKE.N,2018-07-01,Energy,1.353,1.353,2.55619149824122,13.0,2.33333,0.0333300000000003,2.3,5.51135
OKE.N,2018-10-01,Energy,5.729,5.729,5.57544829141762,14.0,2.22222,-0.11111,2.33333,4.85642
OKE.N,2019-01-01,Energy,-3.863,3.863,5.23120871272987,16.0,2.0,-0.22222,2.22222,5.07397
OKE.N,2019-04-01,Energy,10.959,10.959,4.86849315068493,17.0,2.22727,0.2272699999999998,2.0,3.91319
OKE.N,2019-07-01,Energy,5.838,5.838,5.2876677532704,19.0,2.26087,0.0336000000000002,2.22727,4.47521
OKE.N,2019-10-01,Energy,-0.656,0.656,5.49081731285576,18.0,2.18182,-0.07905,2.26087,4.72123
OKE.N,2020-01-01,Energy,0.075,0.075,5.31959138052039,20.0,2.32,0.1381799999999997,2.18182,5.57518
OKE.N,2020-04-01,Energy,3.764,3.764,4.40435559889485,20.0,2.16667,-0.1533299999999999,2.32,12.00189
OKE.N,2020-07-01,Energy,-37.399,37.399,17.5362403896942,19.0,2.66667,0.5,2.16667,3.63842
OKE.N,2020-10-01,Energy,15.523,15.523,9.90032016371258,18.0,2.73913,0.0724599999999999,2.66667,3.96264
OKE.N,2021-01-01,Energy,-5.788,5.788,5.73191878643892,18.0,2.82609,0.0869600000000003,2.73913,3.41467
OKE.N,2021-04-01,Energy,11.597,11.597,10.2474598704956,16.0,2.77273,-0.05336,2.82609,4.29907
OKE.N,2021-07-01,Energy,2.885,2.885,6.11830413810612,17.0,2.72727,-0.0454600000000002,2.77273,5.15037
OKE.N,2021-10-01,Energy,7.225,7.225,4.54971914561782,19.0,2.65217,-0.0750999999999999,2.72727,6.35674
OKE.N,2022-01-01,Energy,-4.03,4.03,3.42670686131716,16.0,2.69565,0.0434800000000001,2.65217,3.99446
OKE.N,2022-04-01,Energy,-2.09,2.09,3.96367196731828,14.0,2.68182,-0.01383,2.69565,5.26255
OKE.N,2022-07-01,Energy,6.288,6.288,5.41608419885162,14.0,2.65,-0.0318200000000001,2.68182,5.7717
OKE.N,2022-10-01,Energy,7.42,7.42,4.18209313239819,14.0,2.65,0.0,2.65,6.06824
INTU.OQ,2013-01-01,Software & Services,9.42,9.42,1.62140654530986,20.0,2.25,0.0499999999999998,2.2,4.88353
INTU.OQ,2013-04-01,Software & Services,1.447,1.447,0.401006957846449,20.0,2.45,0.2000000000000001,2.25,5.54987
INTU.OQ,2013-07-01,Software & Services,100.0,100.0,-206.320541760722,20.0,2.42857,-0.02143,2.45,4.92443
INTU.OQ,2013-10-01,Software & Services,36.702,36.702,-11.0560185673594,21.0,2.38095,-0.0476200000000002,2.42857,6.51782
INTU.OQ,2014-01-01,Software & Services,23.229,23.229,30.3758471965496,19.0,2.47368,0.0927299999999999,2.38095,7.30076
INTU.OQ,2014-04-01,Software & Services,0.864,0.864,0.644613788906128,18.0,2.27778,-0.1958999999999999,2.47368,8.49632
INTU.OQ,2014-07-01,Software & Services,-113.793,113.793,12.4275862068966,17.0,2.25,-0.0277799999999999,2.27778,9.91289
INTU.OQ,2014-10-01,Software & Services,51.072,51.072,-2.97974361483511,16.0,2.22222,-0.0277799999999999,2.25,11.98942
INTU.OQ,2015-01-01,Software & Services,52.558,52.558,-11.1647030916423,18.0,2.44444,0.22222,2.22222,11.09474
INTU.OQ,2015-04-01,Software & Services,4.194,4.194,2.52075648285922,18.0,2.38889,-0.0555500000000002,2.44444,16.53394
INTU.OQ,2015-07-01,Software & Services,56.41,56.41,-15.2820155173917,17.0,2.44444,0.0555500000000002,2.38889,16.6666
INTU.OQ,2015-10-01,Software & Services,345.455,345.455,-25.7158440141805,18.0,2.5,0.0555599999999998,2.44444,13.22123
INTU.OQ,2016-01-01,Software & Services,30.767,30.767,5.03713777591798,17.0,2.58824,0.0882399999999998,2.5,13.01115
INTU.OQ,2016-04-01,Software & Services,6.829,6.829,1.07233512419217,20.0,2.57143,-0.0168099999999999,2.58824,14.35632
INTU.OQ,2016-10-01,Software & Services,100.334,100.334,50.9181969949916,19.0,2.65,0.0499999999999998,2.6,13.46789
INTU.OQ,2017-01-01,Software & Services,5.297,5.297,2.45423618985906,18.0,2.73684,0.08684,2.65,13.92488
INTU.OQ,2017-04-01,Software & Services,0.688,0.688,0.544489911833426,18.0,2.61111,-0.1257299999999999,2.73684,17.52205
INTU.OQ,2017-07-01,Software & Services,19.133,19.133,2.662616154396,17.0,2.72222,0.11111,2.61111,17.97383
INTU.OQ,2017-10-01,Software & Services,142.665,142.665,25.0386057798368,21.0,2.40909,-0.3131300000000001,2.72222,18.32728
INTU.OQ,2018-01-01,Software & Services,2.941,2.941,2.83529411764706,21.0,2.40909,0.0,2.40909,14.6204
INTU.OQ,2018-04-01,Software & Services,3.081,3.081,1.9144772719982,19.0,2.47619,0.0670999999999999,2.40909,17.50472
INTU.OQ,2018-07-01,Software & Services,39.034,39.034,3.81908237747654,19.0,2.25,-0.2261899999999999,2.47619,26.18962
INTU.OQ,2018-10-01,Software & Services,159.833,159.833,21.5572081354717,18.0,2.1579,-0.0920999999999998,2.25,33.26633
INTU.OQ,2019-01-01,Software & Services,15.66,15.66,1.88642146657414,20.0,2.14286,-0.0150399999999999,2.1579,25.3792
INTU.OQ,2019-04-01,Software & Services,2.745,2.745,0.724950247604943,20.0,2.14286,0.0,2.14286,35.28912
INTU.OQ,2019-07-01,Software & Services,38.059,38.059,-14.3496214728149,20.0,2.22727,0.0844099999999996,2.14286,38.33162
INTU.OQ,2019-10-01,Software & Services,63.83,63.83,12.3791257092624,20.0,2.28571,0.05844,2.22727,35.79761
INTU.OQ,2020-01-01,Software & Services,13.414,13.414,1.394211967149,21.0,2.31818,0.03247,2.28571,35.31363
INTU.OQ,2020-04-01,Software & Services,-2.381,2.381,9.07114422560566,19.0,2.15,-0.16818,2.31818,30.61805
INTU.OQ,2020-07-01,Software & Services,72.199,72.199,34.1543701420403,19.0,2.15,0.0,2.15,51.19641
INTU.OQ,2020-10-01,Software & Services,151.229,151.229,28.3595253367543,19.0,2.15,0.0,2.15,42.31725
INTU.OQ,2021-01-01,Software & Services,-25.023,25.023,34.5961739897459,20.0,1.95652,-0.1934799999999998,2.15,38.78507
INTU.OQ,2021-04-01,Software & Services,-6.222,6.222,5.93688009442649,21.0,1.875,-0.08152,1.95652,42.40497
INTU.OQ,2021-07-01,Software & Services,23.735,23.735,1.23232691208522,20.0,1.72727,-0.1477299999999999,1.875,63.35294
INTU.OQ,2021-10-01,Software & Services,57.263,57.263,1.65589121072269,20.0,1.82609,0.0988199999999999,1.72727,79.49594
INTU.OQ,2022-01-01,Software & Services,-16.296,16.296,4.04639885082921,20.0,1.84,0.01391,1.82609,73.13498
INTU.OQ,2022-04-01,Software & Services,0.947,0.947,1.30096170086986,18.0,1.78261,-0.05739,1.84,60.75028
INTU.OQ,2022-07-01,Software & Services,11.973,11.973,2.13461186099065,16.0,1.71429,-0.0683199999999999,1.78261,52.77099
INTU.OQ,2022-10-01,Software & Services,35.644,35.644,10.0777094109283,20.0,1.88889,0.1745999999999998,1.71429,63.19556
CZR.OQ,2015-01-01,Consumer Services,-65.414,65.414,0.0,1.0,,,,
CZR.OQ,2015-04-01,Consumer Services,-4.0,4.0,0.0,1.0,,,,
CZR.OQ,2015-07-01,Consumer Services,40.351,40.351,0.0,1.0,,,,
CZR.OQ,2015-10-01,Consumer Services,-15.888,15.888,0.0,1.0,,,,
CZR.OQ,2016-04-01,Consumer Services,-51.22,51.22,0.0,1.0,,,,
CZR.OQ,2016-07-01,Consumer Services,-38.992,38.992,0.0,1.0,,,,
CZR.OQ,2016-10-01,Consumer Services,-20.368,20.368,8.11638591117917,2.0,,,,
CZR.OQ,2017-01-01,Consumer Services,38.889,38.889,16.6666666666667,2.0,,,,
CZR.OQ,2017-04-01,Consumer Services,-56.397,56.397,54.905380657539,3.0,,,,
CZR.OQ,2017-07-01,Consumer Services,91.806,91.806,32.2087247331923,4.0,,,,
CZR.OQ,2017-10-01,Consumer Services,21.406,21.406,41.4792332268371,5.0,,,,
CZR.OQ,2018-01-01,Consumer Services,-21.612,21.612,26.8088108489457,7.0,,,,
CZR.OQ,2018-04-01,Consumer Services,-0.458,0.458,24.9220694171578,8.0,,,,
CZR.OQ,2018-07-01,Consumer Services,-5.146,5.146,13.3602421796165,9.0,,,,
CZR.OQ,2018-10-01,Consumer Services,-26.229,26.229,16.1960968412581,9.0,,,,
CZR.OQ,2019-01-01,Consumer Services,-100.0,100.0,49.7225758412798,9.0,,,,
CZR.OQ,2019-04-01,Consumer Services,23.252,23.252,21.9262501257672,9.0,,,,
CZR.OQ,2019-07-01,Consumer Services,-53.668,53.668,16.3088803088803,10.0,,,,
CZR.OQ,2019-10-01,Consumer Services,-24.195,24.195,17.5063171193936,10.0,,,,
CZR.OQ,2020-01-01,Consumer Services,-154.8,154.8,46.7120108310232,11.0,,,,
CZR.OQ,2020-07-01,Consumer Services,17.519,17.519,-87.8818871659518,7.0,,,,
CZR.OQ,2020-10-01,Consumer Services,-179.904,179.904,-36.6958520050557,9.0,,,,
CZR.OQ,2021-01-01,Consumer Services,-35.265,35.265,-36.7541415471908,12.0,,,,
CZR.OQ,2021-04-01,Consumer Services,-12.578,12.578,-30.9205856255546,11.0,,,,
CZR.OQ,2021-07-01,Consumer Services,414.483,414.483,-319.034482758621,11.0,,,,
CZR.OQ,2022-01-01,Consumer Services,-120.307,120.307,-52.423380795277,13.0,,,,
CZR.OQ,2022-04-01,Consumer Services,-43.807,43.807,-14.5077556188667,12.0,,,,
CZR.OQ,2022-10-01,Consumer Services,65.941,65.941,121.330291087603,11.0,1.92857,-0.0714300000000001,2.0,21.99795
MMM.N,2013-01-01,Capital Goods,0.102,0.102,1.58458578558396,14.0,2.52941,0.1083599999999997,2.42105,8.624
MMM.N,2013-04-01,Capital Goods,-2.542,2.542,1.59685230024213,15.0,2.5,-0.0294099999999999,2.52941,6.791
MMM.N,2013-07-01,Capital Goods,0.313,0.313,1.51290279056944,15.0,2.55556,0.0555599999999998,2.5,8.64942
MMM.N,2013-10-01,Capital Goods,1.471,1.471,1.4468133622164,15.0,2.61111,0.0555500000000002,2.55556,8.10912
MMM.N,2014-01-01,Capital Goods,0.267,0.267,1.29665963148871,16.0,2.57895,-0.0321600000000001,2.61111,9.60885
MMM.N,2014-04-01,Capital Goods,-0.29,0.29,1.2550063780839,14.0,2.58824,0.00929,2.57895,11.00494
MMM.N,2014-07-01,Capital Goods,0.109,0.109,0.554006457293807,13.0,2.5,-0.0882399999999998,2.58824,9.10531
MMM.N,2014-10-01,Capital Goods,0.822,0.822,1.19051862413117,13.0,2.41177,-0.0882299999999998,2.5,7.85455
MMM.N,2015-01-01,Capital Goods,0.817,0.817,1.13015434488367,15.0,2.57895,0.1671799999999996,2.41177,13.467
MMM.N,2015-04-01,Capital Goods,1.302,1.302,1.64889112850857,14.0,2.66667,0.08772,2.57895,15.01649
MMM.N,2015-07-01,Capital Goods,1.218,1.218,1.12342097219508,14.0,2.625,-0.0416699999999998,2.66667,14.19726
MMM.N,2015-10-01,Capital Goods,2.401,2.401,1.76379793499273,14.0,2.5,-0.125,2.625,14.95556
MMM.N,2016-01-01,Capital Goods,2.137,2.137,0.704498329508328,15.0,2.41177,-0.0882299999999998,2.5,12.03333
MMM.N,2016-04-01,Capital Goods,6.573,6.573,2.24167689076504,16.0,2.57895,0.1671799999999996,2.41177,17.0036
MMM.N,2016-07-01,Capital Goods,0.635,0.635,1.42823966558291,16.0,2.5,-0.0789499999999998,2.57895,16.51035
MMM.N,2016-10-01,Capital Goods,0.508,0.508,1.16028478867577,16.0,2.44444,-0.0555599999999998,2.5,14.8
MMM.N,2017-01-01,Capital Goods,0.431,0.431,0.33815186384179,16.0,2.44444,0.0,2.44444,15.56263
MMM.N,2017-04-01,Capital Goods,4.634,4.634,1.47166392970116,15.0,2.63158,0.1871399999999998,2.44444,18.33309
MMM.N,2017-07-01,Capital Goods,-11.525,11.525,4.76980669109898,13.0,2.70588,0.0743,2.63158,20.89051
MMM.N,2017-10-01,Capital Goods,5.533,5.533,2.29136943180017,13.0,2.75,0.0441199999999999,2.70588,33.6448
MMM.N,2018-01-01,Capital Goods,4.54,4.54,0.926921545201115,13.0,2.6,-0.1499999999999999,2.75,30.30768
MMM.N,2018-04-01,Capital Goods,-0.14,0.14,2.82125024965049,13.0,2.66667,0.0666699999999997,2.6,24.23783
MMM.N,2018-07-01,Capital Goods,0.277,0.277,1.5893296165089,13.0,2.93333,0.2666600000000003,2.66667,24.09876
MMM.N,2018-10-01,Capital Goods,-4.525,4.525,1.78331550881296,15.0,2.83333,-0.1,2.93333,16.09665
MMM.N,2019-01-01,Capital Goods,1.309,1.309,0.903014727165876,14.0,2.73684,-0.0964900000000001,2.83333,17.85028
MMM.N,2019-04-01,Capital Goods,-10.415,10.415,1.71176057045295,16.0,2.78947,0.0526300000000001,2.73684,19.91047
MMM.N,2019-07-01,Capital Goods,7.121,7.121,1.42471089470481,17.0,3.1579,0.36843,2.78947,11.97776
MMM.N,2019-10-01,Capital Goods,3.539,3.539,2.13539555584093,16.0,3.16667,0.0087699999999997,3.1579,13.96298
MMM.N,2020-01-01,Capital Goods,2.362,2.362,1.44450051895371,17.0,3.10526,-0.0614099999999999,3.16667,14.38193
MMM.N,2020-04-01,Capital Goods,6.309,6.309,4.90742290163499,17.0,3.1579,0.0526400000000002,3.10526,19.1109
MMM.N,2020-07-01,Capital Goods,-1.169,1.169,3.91769291417276,17.0,3.1579,0.0,3.1579,20.4098
MMM.N,2020-10-01,Capital Goods,7.391,7.391,3.4219120812102,17.0,3.05263,-0.1052699999999999,3.1579,18.50412
MMM.N,2021-01-01,Capital Goods,10.605,10.605,3.37297437970825,17.0,3.10526,0.0526299999999997,3.05263,18.35916
MMM.N,2021-04-01,Capital Goods,20.778,20.778,3.7650372579541,17.0,3.0,-0.1052599999999999,3.10526,20.0666
MMM.N,2021-07-01,Capital Goods,13.613,13.613,5.11653002408243,16.0,3.15,0.1499999999999999,3.0,19.32938
MMM.N,2021-10-01,Capital Goods,11.117,11.117,2.72169006930082,18.0,3.13636,-0.01364,3.15,18.06476
MMM.N,2022-01-01,Capital Goods,14.844,14.844,2.38935677282716,19.0,3.20833,0.0719700000000003,3.13636,16.19228
MMM.N,2022-04-01,Capital Goods,14.705,14.705,2.47892030403241,19.0,3.25,0.0416699999999998,3.20833,19.75537
MMM.N,2022-07-01,Capital Goods,2.636,2.636,3.73917253994727,18.0,3.3913,0.1413000000000002,3.25,20.95268
MMM.N,2022-10-01,Capital Goods,3.439,3.439,2.75517580828745,19.0,3.21739,-0.1739100000000002,3.3913,22.93283
MDT.N,2013-01-01,Health Care Equipment & Services,1.751,1.751,1.31291028446389,24.0,2.28,-0.0276900000000002,2.30769,3.0772
MDT.N,2013-04-01,Health Care Equipment & Services,6.751,6.751,0.833624471099724,23.0,2.29167,0.01167,2.28,3.1468
MDT.N,2013-07-01,Health Care Equipment & Services,-0.08,0.08,0.844782559327808,20.0,2.30435,0.01268,2.29167,3.1082
MDT.N,2013-10-01,Health Care Equipment & Services,0.918,0.918,1.05029667831198,20.0,2.22727,-0.07708,2.30435,3.80038
MDT.N,2014-01-01,Health Care Equipment & Services,-0.225,0.225,0.646894358861904,20.0,2.27273,0.0454600000000002,2.22727,4.5376
MDT.N,2014-04-01,Health Care Equipment & Services,-0.221,0.221,0.666381583636234,21.0,2.31818,0.0454499999999997,2.27273,3.84006
MDT.N,2014-07-01,Health Care Equipment & Services,0.931,0.931,1.2220268715678,19.0,1.85,-0.4681799999999998,2.31818,5.51135
MDT.N,2014-10-01,Health Care Equipment & Services,-0.047,0.047,0.958925503670155,21.0,1.90909,0.0590899999999998,1.85,4.54352
MDT.N,2015-01-01,Health Care Equipment & Services,4.231,4.231,1.22703818369453,22.0,2.0,0.09091,1.90909,4.57314
MDT.N,2015-04-01,Health Care Equipment & Services,4.663,4.663,1.19640537029017,22.0,2.08696,0.0869599999999999,2.0,3.3955
MDT.N,2015-07-01,Health Care Equipment & Services,0.791,0.791,1.73814229249012,22.0,2.0,-0.0869599999999999,2.08696,3.67854
MDT.N,2015-10-01,Health Care Equipment & Services,2.969,2.969,0.808757372788164,23.0,1.95833,-0.04167,2.0,3.40279
MDT.N,2016-01-01,Health Care Equipment & Services,0.043,0.043,0.921145769430418,22.0,1.91304,-0.0452899999999998,1.95833,3.07816
MDT.N,2016-04-01,Health Care Equipment & Services,0.464,0.464,0.725400077523672,23.0,1.91667,0.00363,1.91304,4.07209
MDT.N,2016-07-01,Health Care Equipment & Services,1.8,1.8,0.84009527668785,24.0,2.0,0.0833299999999999,1.91667,4.64054
MDT.N,2016-10-01,Health Care Equipment & Services,0.861,0.861,0.860019451748856,23.0,2.0,0.0,2.0,6.40391
MDT.N,2017-01-01,Health Care Equipment & Services,1.218,1.218,1.05285037776091,23.0,2.11539,0.1153900000000001,2.0,5.03444
MDT.N,2017-04-01,Health Care Equipment & Services,1.306,1.306,0.97344728303094,23.0,2.24,0.1246100000000001,2.11539,4.92611
MDT.N,2017-07-01,Health Care Equipment & Services,3.313,3.313,1.13551457904786,23.0,2.28,0.0399999999999995,2.24,5.06612
MDT.N,2017-10-01,Health Care Equipment & Services,8.839,8.839,6.48764113518462,22.0,2.375,0.0950000000000002,2.28,4.92794
MDT.N,2018-01-01,Health Care Equipment & Services,0.38,0.38,0.668342527690314,22.0,2.16667,-0.2083300000000001,2.375,4.79453
MDT.N,2018-04-01,Health Care Equipment & Services,2.499,2.499,0.607775483982734,22.0,2.16667,0.0,2.16667,3.55877
MDT.N,2018-07-01,Health Care Equipment & Services,5.186,5.186,0.649093785960874,23.0,2.24,0.0733300000000003,2.16667,7.81409
MDT.N,2018-10-01,Health Care Equipment & Services,6.392,6.392,0.565099851748496,24.0,2.23077,-0.00923,2.24,7.55929
MDT.N,2019-01-01,Health Care Equipment & Services,4.315,4.315,0.599204295510415,27.0,2.2069,-0.02387,2.23077,7.19806
MDT.N,2019-04-01,Health Care Equipment & Services,5.153,5.153,0.632280443005995,25.0,2.14815,-0.0587500000000003,2.2069,7.7509
MDT.N,2019-07-01,Health Care Equipment & Services,6.587,6.587,0.549854922893421,24.0,2.03846,-0.1096899999999996,2.14815,8.11053
MDT.N,2019-10-01,Health Care Equipment & Services,2.135,2.135,0.455318020925917,21.0,2.0,-0.0384600000000001,2.03846,6.10713
MDT.N,2020-01-01,Health Care Equipment & Services,4.073,4.073,0.340404003902721,23.0,2.04,0.04,2.0,6.94537
