Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Recommendation change,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5).1,Price Target - Mean,Price Target - Standard Deviation
CVS.N,2017-10-01,Health Care Equipment & Services,1.033,1.033,0.16986999999999997,0.706554318468077,21.0,2.20833,2.03846,85.595,7.2613
CVS.N,2018-01-01,Health Care Equipment & Services,1.771,1.771,-0.20833000000000013,0.674232345130633,23.0,2.0,2.20833,88.66667,7.06658
CVS.N,2018-04-01,Health Care Equipment & Services,5.021,5.021,0.0,3.28191081717805,22.0,2.0,2.0,87.25,6.76665
CVS.N,2018-07-01,Health Care Equipment & Services,4.956,4.956,-0.08695999999999993,1.25263942367408,22.0,1.91304,2.0,86.0,8.01249
CVS.N,2018-10-01,Health Care Equipment & Services,1.012,1.012,0.0,1.11580164304857,21.0,1.91304,1.91304,89.2,9.39468
CVS.N,2019-01-01,Health Care Equipment & Services,4.399,4.399,0.08695999999999993,4.36426435362933,23.0,2.0,1.91304,83.36712,10.85877
CVS.N,2019-04-01,Health Care Equipment & Services,7.794,7.794,0.10713999999999979,2.34750843386321,23.0,2.10714,2.0,69.34783,7.89942
CVS.N,2019-07-01,Health Care Equipment & Services,11.568,11.568,0.04671000000000003,0.548983495076858,24.0,2.15385,2.10714,67.5,6.84072
CVS.N,2019-10-01,Health Care Equipment & Services,4.021,4.021,-0.04273999999999978,0.522929763466148,24.0,2.11111,2.15385,74.65217,9.19172
CVS.N,2020-01-01,Health Care Equipment & Services,2.795,2.795,0.0,1.28107619907782,24.0,2.11111,2.11111,83.04167,7.05029
CVS.N,2020-04-01,Health Care Equipment & Services,17.401,17.401,0.0,3.50295959825682,24.0,2.11111,2.11111,78.95652,10.14023
CVS.N,2020-07-01,Health Care Equipment & Services,36.893,36.893,-0.037040000000000184,7.35019600522681,24.0,2.07407,2.11111,78.34783,9.0487
CVS.N,2020-10-01,Health Care Equipment & Services,24.771,24.771,-0.0026399999999999757,2.8531914253931,25.0,2.07143,2.07407,80.2,10.50333
CVS.N,2021-01-01,Health Care Equipment & Services,5.115,5.115,-0.07142999999999988,3.80273946019374,24.0,2.0,2.07143,85.724,7.2815
CVS.N,2021-04-01,Health Care Equipment & Services,18.95,18.95,0.06666999999999978,4.77900874635569,23.0,2.06667,2.0,89.67308,6.84013
CVS.N,2021-07-01,Health Care Equipment & Services,17.235,17.235,-0.03440999999999983,3.362512898272,23.0,2.03226,2.06667,95.61429,6.96208
CVS.N,2021-10-01,Health Care Equipment & Services,10.813,10.813,-0.032259999999999955,3.74570388745451,23.0,2.0,2.03226,100.89286,8.85893
CVS.N,2022-01-01,Health Care Equipment & Services,2.598,2.598,0.0967699999999998,0.472052521672444,22.0,2.09677,2.0,115.19259,7.559
CVS.N,2022-04-01,Health Care Equipment & Services,3.069,3.069,0.07564000000000037,4.47606666976183,21.0,2.17241,2.09677,117.25417,6.67164
CVS.N,2022-07-01,Health Care Equipment & Services,10.407,10.407,0.027590000000000003,2.57063732300417,23.0,2.2,2.17241,118.16923,7.27709
CVS.N,2022-10-01,Health Care Equipment & Services,4.904,4.904,-0.09286000000000039,1.96758504033047,22.0,2.10714,2.2,118.69565,6.96323
HII.N,2013-01-01,Capital Goods,44.713,44.713,-0.10440000000000005,6.58332683980275,12.0,2.53846,2.64286,46.66667,7.63035
HII.N,2013-04-01,Capital Goods,1.556,1.556,0.07692999999999994,7.37273395823363,12.0,2.61539,2.53846,53.125,6.27204
HII.N,2013-07-01,Capital Goods,20.53,20.53,0.027470000000000105,3.71490373750309,13.0,2.64286,2.61539,62.0,9.13286
HII.N,2013-10-01,Capital Goods,42.35,42.35,0.0,14.1278956589449,13.0,2.64286,2.64286,75.31818,15.20208
HII.N,2014-01-01,Capital Goods,53.134,53.134,-0.2857200000000004,10.0656289440471,14.0,2.35714,2.64286,97.72727,14.12986
HII.N,2014-04-01,Capital Goods,11.27,11.27,0.1428600000000002,6.67006829904037,12.0,2.5,2.35714,111.41667,14.07396
HII.N,2014-07-01,Capital Goods,12.472,12.472,0.1428600000000002,2.96120278532796,14.0,2.64286,2.5,114.25,10.81762
HII.N,2014-10-01,Capital Goods,7.343,7.343,-0.10440000000000005,5.16013845075359,13.0,2.53846,2.64286,113.58333,12.03785
HII.N,2015-01-01,Capital Goods,15.609,15.609,-0.26573,9.29917912783595,11.0,2.27273,2.53846,125.8,15.51644
HII.N,2015-04-01,Capital Goods,-13.935,13.935,0.2727299999999997,2.34491446375167,11.0,2.54546,2.27273,139.5,15.37043
HII.N,2015-07-01,Capital Goods,-33.891,33.891,0.18181000000000003,3.52122319653591,11.0,2.72727,2.54546,135.0,15.0333
HII.N,2015-10-01,Capital Goods,10.606,10.606,0.02273000000000014,3.22073545538837,12.0,2.75,2.72727,135.6,13.55138
HII.N,2016-01-01,Capital Goods,-4.518,4.518,-0.44231,5.11892583120205,13.0,2.30769,2.75,142.27273,9.53549
HII.N,2016-04-01,Capital Goods,34.694,34.694,0.0,3.30400093863663,12.0,2.30769,2.30769,146.90909,9.87609
HII.N,2016-07-01,Capital Goods,20.612,20.612,0.2756400000000001,3.40038768037907,12.0,2.58333,2.30769,167.09091,18.93268
HII.N,2016-10-01,Capital Goods,-5.282,5.282,0.25,2.59619958440778,12.0,2.83333,2.58333,171.36364,20.3348
HII.N,2017-01-01,Capital Goods,71.697,71.697,-0.16666000000000025,3.89956544312129,12.0,2.66667,2.83333,197.27273,29.11448
HII.N,2017-04-01,Capital Goods,-6.322,6.322,0.16666000000000025,3.59747507089928,12.0,2.83333,2.66667,210.72727,26.20233
HII.N,2017-07-01,Capital Goods,20.371,20.371,-0.10606000000000027,3.93625199212525,12.0,2.72727,2.83333,216.09091,26.41437
HII.N,2017-10-01,Capital Goods,17.197,17.197,0.02273000000000014,2.3435847994925,12.0,2.75,2.72727,239.81818,27.99292
HII.N,2018-01-01,Capital Goods,7.278,7.278,-0.02273000000000014,8.81924801655743,11.0,2.72727,2.75,253.6,29.52016
HII.N,2018-04-01,Capital Goods,-14.526,14.526,-0.09091000000000005,3.96988750798251,10.0,2.63636,2.72727,283.3,38.19961
HII.N,2018-07-01,Capital Goods,32.067,32.067,-0.3863599999999998,4.84418487485387,11.0,2.25,2.63636,253.81818,32.46766
HII.N,2018-10-01,Capital Goods,28.112,28.112,0.0625,3.51157609222125,15.0,2.3125,2.25,263.4,31.30453
HII.N,2019-01-01,Capital Goods,9.379,9.379,0.2875000000000001,6.57002670256531,14.0,2.6,2.3125,246.38462,32.33607
HII.N,2019-04-01,Capital Goods,-11.685,11.685,0.0,5.46316008019659,15.0,2.6,2.6,247.41667,32.12076
HII.N,2019-07-01,Capital Goods,-14.208,14.208,0.0,6.04879275653924,15.0,2.6,2.6,246.0,32.40113
HII.N,2019-10-01,Capital Goods,3.102,3.102,-0.20000000000000018,3.60719730280333,15.0,2.4,2.6,249.38462,28.72292
HII.N,2020-01-01,Capital Goods,3.811,3.811,0.028570000000000206,3.52982073510749,14.0,2.42857,2.4,275.53846,23.50651
HII.N,2020-04-01,Capital Goods,-46.244,46.244,0.26373999999999986,3.80315277648735,13.0,2.69231,2.42857,245.72727,36.16148
HII.N,2020-07-01,Capital Goods,-68.845,68.845,-0.15898000000000012,12.3846977877792,15.0,2.53333,2.69231,201.66667,36.66136
HII.N,2020-10-01,Capital Goods,31.838,31.838,0.0,5.39713488120062,15.0,2.53333,2.53333,179.84615,17.27981
HII.N,2021-01-01,Capital Goods,34.855,34.855,0.03810000000000002,7.43214500291637,14.0,2.57143,2.53333,183.25,16.69893
HII.N,2021-04-01,Capital Goods,40.097,40.097,0.0,7.61321024079185,12.0,2.57143,2.57143,212.81818,19.62289
HII.N,2021-07-01,Capital Goods,27.74,27.74,0.1208800000000001,9.23563319335111,13.0,2.69231,2.57143,225.90909,22.26067
HII.N,2021-10-01,Capital Goods,22.119,22.119,-0.025640000000000107,9.84244987269522,11.0,2.66667,2.69231,225.4,23.06166
HII.N,2022-01-01,Capital Goods,0.561,0.561,0.025640000000000107,7.14518738249707,11.0,2.69231,2.66667,220.18182,19.00152
HII.N,2022-04-01,Capital Goods,9.718,9.718,-0.07691999999999988,6.03166144200627,11.0,2.61539,2.69231,233.1,21.34221
HII.N,2022-07-01,Capital Goods,32.686,32.686,0.2027899999999998,4.02868883078072,9.0,2.81818,2.61539,233.5,27.377
HII.N,2022-10-01,Capital Goods,0.579,0.579,-0.12586999999999993,5.79088942167125,10.0,2.69231,2.81818,253.54546,33.43206
BLK.N,2013-01-01,Diversified Financials,6.189,6.189,-0.10000000000000009,2.46728520862383,20.0,2.15,2.25,242.55556,16.36807
BLK.N,2013-04-01,Diversified Financials,2.062,2.062,0.0,3.00062915064663,20.0,2.15,2.15,272.63889,14.4278
BLK.N,2013-07-01,Diversified Financials,8.668,8.668,0.12273000000000023,2.92357081509102,22.0,2.27273,2.15,294.025,17.95444
BLK.N,2013-10-01,Diversified Financials,-0.055,0.055,0.10821999999999976,2.12562626379712,20.0,2.38095,2.27273,308.07895,15.8432
BLK.N,2014-01-01,Diversified Financials,13.56,13.56,0.1190500000000001,2.26058857472591,20.0,2.5,2.38095,341.27778,22.03736
BLK.N,2014-04-01,Diversified Financials,7.805,7.805,-0.07894999999999985,2.54839070781601,19.0,2.42105,2.5,345.67647,22.07936
BLK.N,2014-07-01,Diversified Financials,9.558,9.558,-0.021050000000000235,1.96935071918269,20.0,2.4,2.42105,357.69444,22.54695
BLK.N,2014-10-01,Diversified Financials,11.803,11.803,0.021050000000000235,1.84484978540773,19.0,2.42105,2.4,359.47054,24.6268
BLK.N,2015-01-01,Diversified Financials,3.109,3.109,-0.15789000000000009,3.56837259448775,19.0,2.26316,2.42105,389.52941,26.05225
BLK.N,2015-04-01,Diversified Financials,8.116,8.116,0.05262999999999973,4.02149929028464,17.0,2.31579,2.26316,400.25,27.35759
BLK.N,2015-07-01,Diversified Financials,3.338,3.338,-0.01578999999999997,2.06530299305385,19.0,2.3,2.31579,395.82353,24.03487
BLK.N,2015-10-01,Diversified Financials,9.463,9.463,-0.1499999999999999,4.76625201959831,19.0,2.15,2.3,369.11765,26.65881
BLK.N,2016-01-01,Diversified Financials,-1.069,1.069,0.04048000000000007,2.96251864070714,19.0,2.19048,2.15,357.76471,25.79678
BLK.N,2016-04-01,Diversified Financials,-0.98,0.98,-0.04048000000000007,2.20709868920751,17.0,2.15,2.19048,382.8125,20.61619
BLK.N,2016-07-01,Diversified Financials,0.094,0.094,-0.03888999999999987,1.75123023767145,16.0,2.11111,2.15,388.0,18.06399
BLK.N,2016-10-01,Diversified Financials,2.858,2.858,0.0,1.69095031407651,16.0,2.11111,2.11111,399.71429,19.28148
BLK.N,2017-01-01,Diversified Financials,2.348,2.348,0.013889999999999958,1.32833672171037,15.0,2.125,2.11111,423.30769,20.5141
BLK.N,2017-04-01,Diversified Financials,-2.738,2.738,-0.05357000000000012,2.28279525950143,13.0,2.07143,2.125,431.45455,33.9769
BLK.N,2017-07-01,Diversified Financials,-2.915,2.915,0.0,1.48963094578596,13.0,2.07143,2.07143,461.45455,30.25156
BLK.N,2017-10-01,Diversified Financials,6.53,6.53,-0.07142999999999988,1.9990498709768,14.0,2.0,2.07143,519.30769,37.94
BLK.N,2018-01-01,Diversified Financials,3.626,3.626,0.0,1.6002285091769,14.0,2.0,2.0,599.07692,28.72271
BLK.N,2018-04-01,Diversified Financials,4.907,4.907,0.13332999999999995,1.95565103294074,13.0,2.13333,2.0,609.30769,32.91103
BLK.N,2018-07-01,Diversified Financials,1.65,1.65,-0.19999999999999996,1.34128621839095,13.0,1.93333,2.13333,595.25,38.46021
BLK.N,2018-10-01,Diversified Financials,9.891,9.891,0.0,1.92908236703857,13.0,1.93333,1.93333,527.30769,52.68248
BLK.N,2019-01-01,Diversified Financials,-3.063,3.063,0.06667000000000001,4.39598984706828,13.0,2.0,1.93333,457.75,33.32698
BLK.N,2019-04-01,Diversified Financials,7.852,7.852,-0.13332999999999995,3.04269861652501,13.0,1.86667,2.0,509.83333,29.70924
BLK.N,2019-07-01,Diversified Financials,-1.386,1.386,0.0,1.83397742797012,13.0,1.86667,1.86667,526.46154,26.67069
BLK.N,2019-10-01,Diversified Financials,2.716,2.716,0.07082999999999995,2.42151551588653,14.0,1.9375,1.86667,503.85714,30.91199
BLK.N,2020-01-01,Diversified Financials,8.419,8.419,-0.0625,2.38418378755024,14.0,1.875,1.9375,590.28571,30.05098
BLK.N,2020-04-01,Diversified Financials,3.758,3.758,0.0625,7.84334995040034,14.0,1.9375,1.875,505.71429,28.71891
BLK.N,2020-07-01,Diversified Financials,12.253,12.253,0.0,4.27418870493083,14.0,1.9375,1.9375,631.86667,32.30246
BLK.N,2020-10-01,Diversified Financials,18.227,18.227,-0.0625,2.85104647793048,14.0,1.875,1.9375,690.33333,39.24567
BLK.N,2021-01-01,Diversified Financials,11.383,11.383,0.0,3.07911471348981,14.0,1.875,1.875,839.71429,41.07037
BLK.N,2021-04-01,Diversified Financials,1.691,1.691,0.0,3.67344214407149,14.0,1.875,1.875,894.42857,57.49374
BLK.N,2021-07-01,Diversified Financials,6.073,6.073,0.053569999999999895,2.15339417096651,13.0,1.92857,1.875,981.53846,64.51668
BLK.N,2021-10-01,Diversified Financials,17.155,17.155,-0.0118999999999998,3.25199859627499,10.0,1.91667,1.92857,972.63636,61.62389
BLK.N,2022-01-01,Diversified Financials,2.52,2.52,-0.1309600000000002,3.12045573057586,11.0,1.78571,1.91667,1019.54546,92.59429
BLK.N,2022-04-01,Diversified Financials,8.815,8.815,-0.016479999999999828,4.12089858975268,11.0,1.76923,1.78571,879.8,69.50079
BLK.N,2022-07-01,Diversified Financials,-6.814,6.814,0.15384999999999982,4.39745764857816,10.0,1.92308,1.76923,709.5,78.1796
BLK.N,2022-10-01,Diversified Financials,35.093,35.093,0.0769200000000001,7.50169750466814,10.0,2.0,1.92308,633.90909,73.14426
AOS.N,2013-01-01,Capital Goods,12.246,12.246,0.34065999999999974,2.48667850799289,14.0,2.57143,2.23077,17.625,2.11616
AOS.N,2013-04-01,Capital Goods,24.381,24.381,0.09523999999999999,3.70024875621891,12.0,2.66667,2.57143,17.88889,2.14124
AOS.N,2013-07-01,Capital Goods,21.147,21.147,-0.1282099999999997,4.33324014537322,13.0,2.53846,2.66667,22.0,2.31301
AOS.N,2013-10-01,Capital Goods,24.007,24.007,-0.03846000000000016,3.58241859183392,11.0,2.5,2.53846,25.9,1.7
AOS.N,2014-01-01,Capital Goods,1.563,1.563,0.045459999999999834,3.36328125,11.0,2.54546,2.5,26.66667,2.01384
AOS.N,2014-04-01,Capital Goods,2.414,2.414,-0.36363999999999974,3.80063723258989,11.0,2.18182,2.54546,28.05556,3.1131
AOS.N,2014-07-01,Capital Goods,9.502,9.502,-0.45455,3.00958954109566,11.0,1.72727,2.18182,29.45,2.35
AOS.N,2014-10-01,Capital Goods,4.34,4.34,0.0,3.05238213136208,11.0,1.72727,1.72727,29.5,2.10951
AOS.N,2015-01-01,Capital Goods,5.109,5.109,0.18181999999999987,1.96748234521268,10.0,1.90909,1.72727,31.0,2.56905
AOS.N,2015-04-01,Capital Goods,4.418,4.418,0.34091000000000005,6.12369477911647,12.0,2.25,1.90909,33.85,2.55979
AOS.N,2015-07-01,Capital Goods,20.028,20.028,0.08333000000000013,1.69254611200583,11.0,2.33333,2.25,38.72222,3.41656
AOS.N,2015-10-01,Capital Goods,3.907,3.907,-0.25641000000000025,1.75118477406929,12.0,2.07692,2.33333,40.1,2.52785
AOS.N,2016-01-01,Capital Goods,7.339,7.339,0.06594000000000033,1.92018700951745,13.0,2.14286,2.07692,39.68182,4.77814
AOS.N,2016-04-01,Capital Goods,8.674,8.674,-0.08404000000000034,4.98324080863098,16.0,2.05882,2.14286,41.21429,4.61254
AOS.N,2016-07-01,Capital Goods,8.631,8.631,0.0036800000000001276,3.43405679827965,15.0,2.0625,2.05882,46.54167,6.95359
AOS.N,2016-10-01,Capital Goods,4.444,4.444,0.008929999999999882,3.95555555555556,12.0,2.07143,2.0625,50.68182,4.23338
AOS.N,2017-01-01,Capital Goods,2.174,2.174,0.07143000000000033,2.25652173913043,13.0,2.14286,2.07143,51.27273,4.036
AOS.N,2017-04-01,Capital Goods,6.571,6.571,0.07142999999999988,2.52999978685764,13.0,2.21429,2.14286,55.09091,4.50665
AOS.N,2017-07-01,Capital Goods,0.438,0.438,0.0,2.36881502397241,13.0,2.21429,2.21429,57.36364,4.7582
AOS.N,2017-10-01,Capital Goods,1.567,1.567,0.17032999999999987,1.68901762371396,12.0,2.38462,2.21429,61.05556,6.33528
AOS.N,2018-01-01,Capital Goods,6.555,6.555,-0.051289999999999836,1.44737075778295,11.0,2.33333,2.38462,65.9375,7.94685
AOS.N,2018-04-01,Capital Goods,4.046,4.046,-0.25641000000000025,3.83408188391975,12.0,2.07692,2.33333,69.5,7.29536
AOS.N,2018-07-01,Capital Goods,6.452,6.452,-0.07691999999999988,2.69838709677419,10.0,2.0,2.07692,69.07143,7.06313
AOS.N,2018-10-01,Capital Goods,-3.035,3.035,0.16666999999999987,3.13945540383729,11.0,2.16667,2.0,59.33333,8.1172
AOS.N,2019-01-01,Capital Goods,4.896,4.896,-0.16666999999999987,1.84985683100388,11.0,2.0,2.16667,56.125,5.79736
AOS.N,2019-04-01,Capital Goods,-7.018,7.018,0.09091000000000005,5.23684210526316,11.0,2.09091,2.0,58.14286,2.79942
AOS.N,2019-07-01,Capital Goods,-3.052,3.052,0.09091000000000005,2.51112523839797,10.0,2.18182,2.09091,52.83333,5.07992
AOS.N,2019-10-01,Capital Goods,-0.207,0.207,0.0,2.88646205987573,10.0,2.18182,2.18182,52.33333,3.81517
AOS.N,2020-01-01,Capital Goods,-5.811,5.811,0.3181799999999999,1.90564292321924,12.0,2.5,2.18182,51.0,4.56696
AOS.N,2020-04-01,Capital Goods,-5.835,5.835,0.19230999999999998,22.9261689668364,12.0,2.69231,2.5,42.71429,6.15779
AOS.N,2020-07-01,Capital Goods,7.271,7.271,-0.15384999999999982,12.2240762812872,12.0,2.53846,2.69231,48.375,5.80813
AOS.N,2020-10-01,Capital Goods,27.736,27.736,0.03296999999999972,7.11258201242524,13.0,2.57143,2.53846,55.55556,8.57789
AOS.N,2021-01-01,Capital Goods,26.496,26.496,0.0,6.02905982905983,13.0,2.57143,2.57143,59.44444,8.85828
AOS.N,2021-04-01,Capital Goods,5.306,5.306,0.1428600000000002,3.97528827421591,13.0,2.71429,2.57143,66.0,12.1106
AOS.N,2021-07-01,Capital Goods,12.24,12.24,0.0,4.20516920616861,13.0,2.71429,2.71429,74.77778,11.61204
AOS.N,2021-10-01,Capital Goods,16.219,16.219,-0.07142999999999988,3.48804707613093,12.0,2.64286,2.71429,75.125,10.42158
AOS.N,2022-01-01,Capital Goods,13.213,13.213,-0.04286000000000012,2.96957551466569,13.0,2.6,2.64286,84.22222,9.25896
AOS.N,2022-04-01,Capital Goods,3.111,3.111,0.04286000000000012,4.67881677089331,13.0,2.64286,2.6,73.33333,10.74968
AOS.N,2022-07-01,Capital Goods,1.65,1.65,-0.04286000000000012,2.06522951815443,13.0,2.6,2.64286,66.2,8.31625
AOS.N,2022-10-01,Capital Goods,-0.311,0.311,0.13332999999999995,1.29451708444701,13.0,2.73333,2.6,58.55556,7.5146
PEP.OQ,2013-01-01,"Food, Beverage & Tobacco",3.598,3.598,-0.10457000000000027,0.962799627426008,14.0,2.11765,2.22222,77.92308,3.31573
PEP.OQ,2013-04-01,"Food, Beverage & Tobacco",8.9,8.9,0.1601300000000001,2.07758779187351,14.0,2.27778,2.11765,84.75,3.56195
PEP.OQ,2013-07-01,"Food, Beverage & Tobacco",10.264,10.264,-0.039679999999999715,1.16408262208979,16.0,2.2381,2.27778,91.13333,5.72558
PEP.OQ,2013-10-01,"Food, Beverage & Tobacco",5.953,5.953,0.0,1.21931421052182,16.0,2.2381,2.2381,90.75,5.7173
PEP.OQ,2014-01-01,"Food, Beverage & Tobacco",4.36,4.36,0.04760999999999971,1.62006897716995,17.0,2.28571,2.2381,90.5625,5.77677
PEP.OQ,2014-04-01,"Food, Beverage & Tobacco",10.415,10.415,-0.01297999999999977,1.63759960623113,17.0,2.27273,2.28571,92.0,6.70382
PEP.OQ,2014-07-01,"Food, Beverage & Tobacco",7.189,7.189,-0.05534000000000017,1.03616003637929,19.0,2.21739,2.27273,97.36111,5.43601
PEP.OQ,2014-10-01,"Food, Beverage & Tobacco",5.552,5.552,-0.09738999999999987,1.57473592710734,20.0,2.12,2.21739,99.83333,6.65714
PEP.OQ,2015-01-01,"Food, Beverage & Tobacco",4.076,4.076,-0.004610000000000003,1.80831490326537,21.0,2.11539,2.12,105.19048,7.00761
PEP.OQ,2015-04-01,"Food, Beverage & Tobacco",4.62,4.62,0.03845999999999972,3.30371210688851,21.0,2.15385,2.11539,107.33333,6.55623
PEP.OQ,2015-07-01,"Food, Beverage & Tobacco",6.379,6.379,0.006150000000000322,2.47330458959584,20.0,2.16,2.15385,106.2,6.86731
PEP.OQ,2015-10-01,"Food, Beverage & Tobacco",6.762,6.762,-0.017139999999999933,1.95175958877027,22.0,2.14286,2.16,104.52381,6.7515
PEP.OQ,2016-01-01,"Food, Beverage & Tobacco",0.135,0.135,-0.03572000000000042,1.60405074770681,21.0,2.10714,2.14286,105.25,3.57596
PEP.OQ,2016-04-01,"Food, Beverage & Tobacco",9.539,9.539,0.008250000000000313,2.05538461538461,21.0,2.11539,2.10714,111.63158,5.73274
PEP.OQ,2016-07-01,"Food, Beverage & Tobacco",3.93,3.93,-0.03205999999999998,1.949266715424,19.0,2.08333,2.11539,115.625,6.31343
PEP.OQ,2016-07-01,"Food, Beverage & Tobacco",6.383,6.383,0.0,1.6048632218845,19.0,2.08333,2.08333,117.58824,5.40217
PEP.OQ,2017-01-01,"Food, Beverage & Tobacco",3.493,3.493,-0.03787000000000029,1.82923673997413,18.0,2.04546,2.08333,115.47222,5.2453
PEP.OQ,2017-04-01,"Food, Beverage & Tobacco",2.62,2.62,-0.00378999999999996,2.35917030567686,19.0,2.04167,2.04546,121.8,5.45527
PEP.OQ,2017-07-01,"Food, Beverage & Tobacco",3.122,3.122,0.04166000000000025,1.50601546834718,20.0,2.08333,2.04167,124.33333,6.89605
PEP.OQ,2017-10-01,"Food, Beverage & Tobacco",3.165,3.165,0.16666999999999987,1.88484595009062,20.0,2.25,2.08333,122.38636,6.88861
PEP.OQ,2018-01-01,"Food, Beverage & Tobacco",0.503,0.503,0.029999999999999805,1.53515669952817,20.0,2.28,2.25,124.8,7.19977
PEP.OQ,2018-04-01,"Food, Beverage & Tobacco",3.532,3.532,0.08000000000000007,1.70180641682394,20.0,2.36,2.28,120.3913,9.06853
PEP.OQ,2018-07-01,"Food, Beverage & Tobacco",5.785,5.785,0.040000000000000036,1.40740497388219,20.0,2.4,2.36,116.22727,7.5253
PEP.OQ,2018-10-01,"Food, Beverage & Tobacco",1.209,1.209,0.16000000000000014,1.28771483131763,20.0,2.56,2.4,117.81818,8.81959
PEP.OQ,2019-01-01,"Food, Beverage & Tobacco",-0.014,0.014,-0.08173999999999992,0.772374363344764,19.0,2.47826,2.56,115.47368,7.40816
PEP.OQ,2019-04-01,"Food, Beverage & Tobacco",5.768,5.768,0.0,2.65401810053429,20.0,2.47826,2.47826,123.78947,9.63862
PEP.OQ,2019-07-01,"Food, Beverage & Tobacco",2.715,2.715,0.04347999999999974,1.409991329287,20.0,2.52174,2.47826,131.35,10.79479
PEP.OQ,2019-10-01,"Food, Beverage & Tobacco",3.772,3.772,0.0,0.749684028470698,20.0,2.52174,2.52174,138.47368,10.29751
PEP.OQ,2020-01-01,"Food, Beverage & Tobacco",0.962,0.962,0.028259999999999952,0.673313930008773,17.0,2.55,2.52174,142.76471,11.28002
PEP.OQ,2020-04-01,"Food, Beverage & Tobacco",3.949,3.949,-0.3999999999999999,1.81473745567591,17.0,2.15,2.55,143.41177,9.10759
PEP.OQ,2020-07-01,"Food, Beverage & Tobacco",5.466,5.466,0.00790000000000024,1.49569747281458,17.0,2.1579,2.15,146.44444,7.22051
PEP.OQ,2020-10-01,"Food, Beverage & Tobacco",11.578,11.578,0.042100000000000026,1.48143169215258,16.0,2.2,2.1579,149.59474,7.63775
