Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise AbsVals,Revenue - Actual,Market Capitalization,Earnings Per Share – Coefficient of Variation,loss firm status
MAS.N,2016-07-01,Capital Goods,2.090505114035816,-0.3386143116504146,-0.3372782428618327,0.0249409824740863,-1
MAS.N,2016-10-01,Capital Goods,2.064327903869788,-0.3490466076553131,-0.3287303252718975,-0.1223205674482598,-1
MAS.N,2017-01-01,Capital Goods,1.551808799597464,-0.3589741151438455,-0.3359378967599656,-0.1202921717336927,-1
MAS.N,2017-04-01,Capital Goods,2.779253960108542,-0.3574597495947473,-0.3320688759910259,-0.1309590036891667,-1
MAS.N,2017-07-01,Capital Goods,0.3913661837286628,-0.3339029521643314,-0.3213097327442058,-0.166575471865276,-1
MAS.N,2017-10-01,Capital Goods,1.6906491678589235,-0.3440828539110469,-0.3192296359855955,-0.207371351521153,-1
MAS.N,2018-01-01,Capital Goods,0.7299611536826617,-0.3492990019134961,-0.307855658553224,-0.2284284267089422,1
MAS.N,2018-04-01,Capital Goods,2.233663647527624,-0.3454289566213563,-0.3179105597379504,-0.2009180354476097,-1
MAS.N,2018-07-01,Capital Goods,1.1026043099376472,-0.3137114115096892,-0.325838405533157,-0.1937630197547652,-1
MAS.N,2018-10-01,Capital Goods,2.032873905863501,-0.3302011697109803,-0.3288166025382083,-0.2145586236727791,-1
MAS.N,2019-01-01,Capital Goods,2.750598704348166,-0.3352490548746409,-0.3477578316143826,-0.1855679915124,-1
MAS.N,2019-04-01,Capital Goods,2.097035850080787,-0.3464385336540885,-0.3262453856022649,-0.1627100844085685,-1
MAS.N,2019-07-01,Capital Goods,2.1445267883357704,-0.3155623027363647,-0.3266521534547275,-0.2304336703748889,-1
MAS.N,2019-10-01,Capital Goods,0.9741822102899328,-0.3431574082977091,-0.323349469390188,-0.1857875053434538,-1
MAS.N,2020-01-01,Capital Goods,1.404870746692826,-0.3690698854711666,-0.3086174232527872,-0.2119539202122108,-1
MAS.N,2020-04-01,Capital Goods,3.3636685697697413,-0.3739495077960385,-0.3462459484191583,-0.1218059609167272,-1
MAS.N,2020-07-01,Capital Goods,3.306300449792473,-0.3585534580468738,-0.3134907909550616,0.2967715175373167,-1
MAS.N,2020-10-01,Capital Goods,3.5261252028125103,-0.3401286771995128,-0.3029246929904847,-0.2027494895125681,-1
MAS.N,2021-01-01,Capital Goods,0.6075892921982986,-0.3504768417850169,-0.3033518131108796,-0.2153991730411245,-1
MAS.N,2021-04-01,Capital Goods,3.543391147365331,-0.3412223856516392,-0.2965949905233438,-0.0800913835349909,-1
MAS.N,2021-07-01,Capital Goods,2.387753105363924,-0.3236389189982216,-0.301829633815045,-0.1547665728912907,1
MAS.N,2021-10-01,Capital Goods,2.5988303961063144,-0.321535633513363,-0.3100015652003652,-0.2133079195251674,-1
MAS.N,2022-01-01,Capital Goods,1.169381359556317,-0.3368475518431334,-0.2807780830348913,-0.1514204058242507,-1
MAS.N,2022-04-01,Capital Goods,2.5788522626305284,-0.3217880277715461,-0.3224564205547304,-0.0059077606153305,-1
MAS.N,2022-07-01,Capital Goods,1.657465881444682,-0.3090841834430003,-0.3275300001859934,-0.1835858495123223,-1
MAS.N,2022-10-01,Capital Goods,2.1144466508785262,-0.321535633513363,-0.3347228319124619,-0.1554890635828579,-1
FCX.N,2013-01-01,Materials,2.49097155435025,-0.1272761861318259,-0.1556916839501809,-0.0851190946807,-1
FCX.N,2013-04-01,Materials,1.390286382389428,-0.1213869867742219,-0.1641004940473678,0.0153690811821051,-1
FCX.N,2013-07-01,Materials,3.8669419539875074,-0.146205755495553,-0.2066542309294908,0.5263714132332206,-1
FCX.N,2013-10-01,Materials,3.2913081081248725,0.011708918707628,-0.140459854974051,0.0741069062769673,-1
FCX.N,2014-01-01,Materials,1.7279318064818894,-0.0118478787227878,-0.1009030421425185,0.0228094999908682,-1
FCX.N,2014-04-01,Materials,3.5424654356584,-0.0875661561776962,-0.1403993211823859,0.4498453616183874,-1
FCX.N,2014-07-01,Materials,0.9555114450274363,-0.0423875839629342,-0.1112427067200098,0.2419461304657607,-1
FCX.N,2014-10-01,Materials,1.6752256529721037,-0.0277487169883186,-0.1437913636464201,0.1360530054773218,-1
FCX.N,2015-01-01,Materials,3.412829465891863,-0.0665333013291105,-0.2225559682124335,0.313682130054611,1
FCX.N,2015-07-01,Materials,4.7887659306597765,-0.1495710122713267,-0.2625865184360911,4.20019821396731,1
FCX.N,2016-10-01,Materials,3.3152399944846125,-0.1807837688666278,-0.3029353722677503,0.7261221135546208,-1
FCX.N,2017-01-01,Materials,3.334202512837877,-0.1387180591694565,-0.2740789674369455,0.8172809546711126,-1
FCX.N,2017-04-01,Materials,1.4886252922173524,-0.2258782096619955,-0.263064469458688,1.6053999133790655,-1
FCX.N,2017-07-01,Materials,2.887924320919686,-0.1947495844860887,-0.2788651238973741,0.2839327853841142,-1
FCX.N,2017-10-01,Materials,2.503973712505226,-0.1443548642688775,-0.2548222944226196,0.0505759718636751,-1
FCX.N,2018-01-01,Materials,1.8118888405232207,-0.082854796691613,-0.1966642676681922,0.168558761420075,-1
FCX.N,2018-04-01,Materials,2.9258461460898246,-0.0974095322468343,-0.2127404402399806,0.1191099911773346,-1
FCX.N,2018-07-01,Materials,2.56541078944696,-0.0721701064285315,-0.2165878139025343,0.0004269862960192,-1
FCX.N,2018-10-01,Materials,2.145580344183881,-0.0940442754710606,-0.2560471049080153,0.1317407868855662,-1
FCX.N,2019-01-01,Materials,3.662304445928137,-0.197021132809736,-0.2987351578955609,0.9364978950389804,-1
FCX.N,2019-04-01,Materials,3.4860592278426354,-0.1879349395151469,-0.2682216408250626,1.0672262014799665,-1
FCX.N,2020-10-01,Materials,3.612376308127821,-0.1829711857708807,-0.2352964902458861,0.7598638142042016,-1
FCX.N,2021-01-01,Materials,0.9854435905624718,-0.1287905516809241,-0.112135682067226,0.1038320342707467,-1
FCX.N,2021-04-01,Materials,0.5966362801791014,-0.0989238977959324,-0.0286941126697886,0.1916992613095129,-1
FCX.N,2021-07-01,Materials,1.0657446850424928,-0.0233738831798127,0.0231945767161831,0.1375375437722589,-1
FCX.N,2021-10-01,Materials,2.3799164359303693,0.0048101423172919,-0.0309109243082312,-0.0694674590379879,-1
FCX.N,2022-01-01,Materials,0.3400373027857091,0.0116247872882337,0.0794557346599927,0.0251932280626776,-1
FCX.N,2022-04-01,Materials,2.7103808164404923,0.0485584804023501,0.1698938161446712,-0.0303357842143438,-1
FCX.N,2022-07-01,Materials,1.8664030122238209,-0.0513055144187345,-0.0745794280322094,0.444301323510232,-1
FCX.N,2022-10-01,Materials,2.0056604391753323,-0.086051790628598,-0.1018662152890676,0.7522534087415363,-1
SYY.N,2013-01-01,Food & Staples Retailing,1.1118575154181305,0.4013963988860898,-0.2699801699081378,-0.1974961338505918,-1
SYY.N,2013-04-01,Food & Staples Retailing,2.0765624009289927,0.4122898192006886,-0.2524628871648781,-0.1520497826132099,-1
SYY.N,2013-07-01,Food & Staples Retailing,2.68600907022533,0.4690520258947607,-0.2552035642725975,-0.2009563518279788,-1
SYY.N,2013-10-01,Food & Staples Retailing,2.914630672116949,0.4785766280158136,-0.2680774264590724,-0.063408054808175,-1
SYY.N,2014-01-01,Food & Staples Retailing,0.6570017339235921,0.438505001221127,-0.2458978770879582,-0.2152597919225068,-1
SYY.N,2014-04-01,Food & Staples Retailing,1.024606875357614,0.4418294542584944,-0.2488895496106161,-0.0374870419160796,-1
SYY.N,2014-07-01,Food & Staples Retailing,0.2738366656297278,0.5267607951884385,-0.2400851277370792,-0.175367045781792,-1
SYY.N,2014-10-01,Food & Staples Retailing,1.2895080924321989,0.5400610471490708,-0.2407908084775803,-0.2358653489521864,-1
SYY.N,2015-01-01,Food & Staples Retailing,0.3987761199573678,0.5099414100859604,-0.2259150998572904,-0.1860377530762449,-1
SYY.N,2015-04-01,Food & Staples Retailing,1.4775052411732748,0.4813018129528352,-0.2361852519450021,-0.1780350107381873,-1
SYY.N,2015-07-01,Food & Staples Retailing,1.3012809867929338,0.5364313653221406,-0.2347254659503211,-0.1393329668035498,-1
SYY.N,2015-10-01,Food & Staples Retailing,0.6130211360806604,0.5499490128704878,-0.2273753210698554,-0.1366048761136077,-1
SYY.N,2016-01-01,Food & Staples Retailing,2.483655867886348,0.5155405243094926,-0.2303852522591602,-0.1754822157987697,-1
SYY.N,2016-04-01,Food & Staples Retailing,2.4622349105235832,0.502850561665147,-0.2075926920659999,-0.1905530465997659,-1
SYY.N,2016-07-01,Food & Staples Retailing,1.8973199648885477,0.6412551597107801,-0.1873535369009973,-0.2241623191536771,-1
SYY.N,2016-10-01,Food & Staples Retailing,2.2763437817888184,0.6682414061899675,-0.2001829383260123,-0.167814895402018,-1
SYY.N,2017-01-01,Food & Staples Retailing,2.1241758730200067,0.6252177761515723,-0.1735086372896663,-0.1943174766951703,-1
SYY.N,2017-04-01,Food & Staples Retailing,0.6976370858327973,0.6308465046347314,-0.1917553491742128,-0.1658077563375381,-1
SYY.N,2017-07-01,Food & Staples Retailing,0.5521594872589679,0.7063017031411936,-0.2008250822609217,-0.203879099110661,-1
SYY.N,2017-10-01,Food & Staples Retailing,1.2427126326418665,0.7255996839904485,-0.190487996154461,-0.2302844493112626,-1
SYY.N,2018-01-01,Food & Staples Retailing,1.2205348926249142,0.7054978274288807,-0.1624080101795797,-0.1707435157566759,-1
SYY.N,2018-04-01,Food & Staples Retailing,1.9095425048844383,0.7002828572663029,-0.1652603830088644,-0.1776728967789951,-1
SYY.N,2018-07-01,Food & Staples Retailing,0.7299611536826617,0.7815876292318344,-0.1302972218741688,-0.2061828821979326,-1
SYY.N,2018-10-01,Food & Staples Retailing,0.5993858007454709,0.7731217368924399,-0.1093865397523727,-0.2499481602809238,-1
SYY.N,2019-01-01,Food & Staples Retailing,1.4264761507527224,0.7352986064124866,-0.1564615469638618,-0.2306417287153723,-1
SYY.N,2019-04-01,Food & Staples Retailing,2.6215477854788585,0.7262432893488152,-0.1409029959783057,-0.2316364006407511,-1
SYY.N,2019-07-01,Food & Staples Retailing,1.5725664376581956,0.7949608231330816,-0.1240127381223283,-0.2620231478379525,-1
