Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals
ARE.N,2016-10-01,Real Estate,-71.42857142857143,71.42857142857143
ARE.N,2017-01-01,Real Estate,-217.72300915201455,217.72300915201455
ARE.N,2017-04-01,Real Estate,-22.87234042553192,22.87234042553192
ARE.N,2017-07-01,Real Estate,-18.6046511627907,18.6046511627907
ARE.N,2017-10-01,Real Estate,30.331753554502384,30.331753554502384
ARE.N,2018-01-01,Real Estate,-5.472636815920402,5.472636815920402
ARE.N,2018-04-01,Real Estate,160.8695652173913,160.8695652173913
ARE.N,2018-07-01,Real Estate,12.315270935960593,12.315270935960593
ARE.N,2018-10-01,Real Estate,306.1224489795918,306.1224489795918
ARE.N,2019-01-01,Real Estate,-157.6923076923077,157.6923076923077
ARE.N,2019-04-01,Real Estate,170.73170731707324,170.73170731707324
ARE.N,2019-07-01,Real Estate,29.937133357537327,29.937133357537327
ARE.N,2019-10-01,Real Estate,-203.12419434223173,203.12419434223173
ARE.N,2020-01-01,Real Estate,193.67088607594937,193.67088607594937
ARE.N,2020-04-01,Real Estate,-69.81132075471697,69.81132075471697
ARE.N,2020-07-01,Real Estate,246.00760456273764,246.00760456273764
ARE.N,2020-10-01,Real Estate,3.703703703703698,3.703703703703698
ARE.N,2021-04-01,Real Estate,-93.13304721030042,93.13304721030042
ARE.N,2021-07-01,Real Estate,316.9329073482428,316.9329073482428
ARE.N,2021-10-01,Real Estate,8.064516129032265,8.064516129032265
ARE.N,2022-01-01,Real Estate,-27.6923076923077,27.6923076923077
ARE.N,2022-04-01,Real Estate,-227.5747508305648,227.5747508305648
ARE.N,2022-07-01,Real Estate,153.03030303030295,153.03030303030295
ARE.N,2022-10-01,Real Estate,211.8211240338717,211.8211240338717
UNH.N,2013-01-01,Health Care Equipment & Services,0.4385818072248745,0.4385818072248745
UNH.N,2013-04-01,Health Care Equipment & Services,1.6384824323140226,1.6384824323140226
UNH.N,2013-07-01,Health Care Equipment & Services,11.755925059669684,11.755925059669684
UNH.N,2013-10-01,Health Care Equipment & Services,0.2161524857535914,0.2161524857535914
UNH.N,2014-01-01,Health Care Equipment & Services,0.5225748037670896,0.5225748037670896
UNH.N,2014-04-01,Health Care Equipment & Services,1.1708223348386444,1.1708223348386444
UNH.N,2014-07-01,Health Care Equipment & Services,13.015933654871626,13.015933654871626
UNH.N,2014-10-01,Health Care Equipment & Services,6.639101876324798,6.639101876324798
UNH.N,2015-01-01,Health Care Equipment & Services,3.442982895202249,3.442982895202249
UNH.N,2015-04-01,Health Care Equipment & Services,8.337538214953549,8.337538214953549
UNH.N,2015-07-01,Health Care Equipment & Services,3.5026822341432555,3.5026822341432555
UNH.N,2015-10-01,Health Care Equipment & Services,0.9026197989285905,0.9026197989285905
UNH.N,2016-01-01,Health Care Equipment & Services,1.6850668216153315,1.6850668216153315
UNH.N,2016-04-01,Health Care Equipment & Services,1.6212951779243672,1.6212951779243672
UNH.N,2016-07-01,Health Care Equipment & Services,3.865822315253972,3.865822315253972
UNH.N,2016-10-01,Health Care Equipment & Services,4.362546830889394,4.362546830889394
UNH.N,2017-01-01,Health Care Equipment & Services,1.777488363118917,1.777488363118917
UNH.N,2017-04-01,Health Care Equipment & Services,9.319864388016343,9.319864388016343
UNH.N,2017-07-01,Health Care Equipment & Services,3.435226842702776,3.435226842702776
UNH.N,2017-10-01,Health Care Equipment & Services,3.7935367062330783,3.7935367062330783
UNH.N,2018-01-01,Health Care Equipment & Services,2.9919356121458898,2.9919356121458898
UNH.N,2018-04-01,Health Care Equipment & Services,5.028952059811229,5.028952059811229
UNH.N,2018-07-01,Health Care Equipment & Services,3.4531610871148124,3.4531610871148124
UNH.N,2018-10-01,Health Care Equipment & Services,3.5671440069247327,3.5671440069247327
UNH.N,2019-01-01,Health Care Equipment & Services,2.2262253901270626,2.2262253901270626
UNH.N,2019-04-01,Health Care Equipment & Services,3.7079051559233114,3.7079051559233114
UNH.N,2019-07-01,Health Care Equipment & Services,4.270152379242128,4.270152379242128
UNH.N,2019-10-01,Health Care Equipment & Services,3.560285164455332,3.560285164455332
UNH.N,2020-01-01,Health Care Equipment & Services,3.333156695458638,3.333156695458638
UNH.N,2020-04-01,Health Care Equipment & Services,2.5971984345653296,2.5971984345653296
UNH.N,2020-07-01,Health Care Equipment & Services,34.936909414123654,34.936909414123654
UNH.N,2020-10-01,Health Care Equipment & Services,13.492697343106853,13.492697343106853
UNH.N,2021-01-01,Health Care Equipment & Services,4.450763070852435,4.450763070852435
UNH.N,2021-04-01,Health Care Equipment & Services,21.1526614798421,21.1526614798421
UNH.N,2021-07-01,Health Care Equipment & Services,5.9969463858424135,5.9969463858424135
UNH.N,2021-10-01,Health Care Equipment & Services,2.4903801894257964,2.4903801894257964
UNH.N,2022-01-01,Health Care Equipment & Services,4.05488895392321,4.05488895392321
UNH.N,2022-04-01,Health Care Equipment & Services,2.1110387798753867,2.1110387798753867
UNH.N,2022-07-01,Health Care Equipment & Services,7.128569670113241,7.128569670113241
UNH.N,2022-10-01,Health Care Equipment & Services,6.795632999297252,6.795632999297252
CE.N,2013-01-01,Materials,6.1386138613861485,6.1386138613861485
CE.N,2013-04-01,Materials,44.98467486550762,44.98467486550762
CE.N,2013-07-01,Materials,-3.517310889622074,3.517310889622074
CE.N,2013-10-01,Materials,4.75500423384809,4.75500423384809
CE.N,2014-01-01,Materials,2.49637813279195,2.49637813279195
CE.N,2014-04-01,Materials,10.155874703904336,10.155874703904336
CE.N,2014-07-01,Materials,18.172902230011086,18.172902230011086
CE.N,2014-10-01,Materials,12.5236754006472,12.5236754006472
CE.N,2015-01-01,Materials,7.35733217029557,7.35733217029557
CE.N,2015-04-01,Materials,30.95084014100056,30.95084014100056
CE.N,2015-07-01,Materials,11.481933576523884,11.481933576523884
CE.N,2015-10-01,Materials,9.323868315756492,9.323868315756492
CE.N,2016-01-01,Materials,0.6968220082974219,0.6968220082974219
CE.N,2016-04-01,Materials,22.451437633408503,22.451437633408503
CE.N,2016-07-01,Materials,2.2751394222419563,2.2751394222419563
CE.N,2016-10-01,Materials,4.031695405162955,4.031695405162955
CE.N,2017-01-01,Materials,0.164744645799008,0.164744645799008
CE.N,2017-04-01,Materials,5.175078736039614,5.175078736039614
CE.N,2017-07-01,Materials,1.8747225478925005,1.8747225478925005
CE.N,2017-10-01,Materials,0.8206698044705812,0.8206698044705812
CE.N,2018-01-01,Materials,5.612391853977538,5.612391853977538
CE.N,2018-04-01,Materials,20.4632004352219,20.4632004352219
CE.N,2018-07-01,Materials,17.670927165753692,17.670927165753692
CE.N,2018-10-01,Materials,8.209282601702098,8.209282601702098
CE.N,2019-01-01,Materials,-0.6511938554015719,0.6511938554015719
CE.N,2019-04-01,Materials,9.26454949225348,9.26454949225348
CE.N,2019-07-01,Materials,1.247729370775135,1.247729370775135
CE.N,2019-10-01,Materials,0.8892610758862699,0.8892610758862699
CE.N,2020-01-01,Materials,-6.5968881274788185,6.5968881274788185
CE.N,2020-04-01,Materials,2.1915399684946704,2.1915399684946704
CE.N,2020-07-01,Materials,23.35019119279637,23.35019119279637
CE.N,2020-10-01,Materials,14.340664817670614,14.340664817670614
CE.N,2021-01-01,Materials,21.90142898804316,21.90142898804316
CE.N,2021-04-01,Materials,16.761718354537177,16.761718354537177
CE.N,2021-07-01,Materials,12.47434599080488,12.47434599080488
CE.N,2021-10-01,Materials,1.4777433202591304,1.4777433202591304
CE.N,2022-01-01,Materials,-2.728167822636408,2.728167822636408
CE.N,2022-04-01,Materials,22.6374579955638,22.6374579955638
CE.N,2022-07-01,Materials,9.42406540006666,9.42406540006666
CE.N,2022-10-01,Materials,-0.9086725031626228,0.9086725031626228
VICI.N,2018-01-01,Real Estate,-41.53846153846154,41.53846153846154
VICI.N,2018-04-01,Real Estate,-3.6496350364963535,3.6496350364963535
VICI.N,2018-07-01,Real Estate,2.6555366453251223,2.6555366453251223
VICI.N,2018-10-01,Real Estate,-10.157352978925491,10.157352978925491
VICI.N,2019-01-01,Real Estate,-1.2675116744496415,1.2675116744496415
VICI.N,2019-04-01,Real Estate,1.760176017601765,1.760176017601765
VICI.N,2019-07-01,Real Estate,0.434310532030399,0.434310532030399
VICI.N,2019-10-01,Real Estate,-7.407407407407404,7.407407407407404
VICI.N,2020-01-01,Real Estate,-35.38461538461539,35.38461538461539
VICI.N,2020-04-01,Real Estate,-114.95036478890084,114.95036478890084
VICI.N,2020-07-01,Real Estate,-5.424200278164106,5.424200278164106
VICI.N,2020-10-01,Real Estate,115.40431972987132,115.40431972987132
VICI.N,2021-01-01,Real Estate,10.43507251208535,10.43507251208535
VICI.N,2021-04-01,Real Estate,1.4363385539235525,1.4363385539235525
VICI.N,2021-07-01,Real Estate,9.024833434282256,9.024833434282256
VICI.N,2021-10-01,Real Estate,-40.505280156386114,40.505280156386114
VICI.N,2022-01-01,Real Estate,-2.79894846135154,2.79894846135154
VICI.N,2022-04-01,Real Estate,-16.511616812174992,16.511616812174992
VICI.N,2022-07-01,Real Estate,16.915422885572127,16.915422885572127
VICI.N,2022-10-01,Real Estate,-40.42090875637408,40.42090875637408
CL.N,2013-01-01,Household & Personal Products,0.6423982869378941,0.6423982869378941
CL.N,2013-04-01,Household & Personal Products,0.2019220550503368,0.2019220550503368
CL.N,2013-07-01,Household & Personal Products,-0.1996007984032032,0.1996007984032032
CL.N,2013-10-01,Household & Personal Products,0.4416681572393587,0.4416681572393587
CL.N,2014-01-01,Household & Personal Products,1.5695887108787787,1.5695887108787787
CL.N,2014-04-01,Household & Personal Products,-0.3502395990562586,0.3502395990562586
CL.N,2014-07-01,Household & Personal Products,-0.5923605909988379,0.5923605909988379
CL.N,2014-10-01,Household & Personal Products,0.6369258067506165,0.6369258067506165
CL.N,2015-01-01,Household & Personal Products,2.1244574638197222,2.1244574638197222
CL.N,2015-04-01,Household & Personal Products,0.2536721704920117,0.2536721704920117
CL.N,2015-07-01,Household & Personal Products,-0.5907748239036656,0.5907748239036656
CL.N,2015-10-01,Household & Personal Products,-0.1456209694195958,0.1456209694195958
CL.N,2016-01-01,Household & Personal Products,1.0940312976042124,1.0940312976042124
CL.N,2016-04-01,Household & Personal Products,-0.0919788131561459,0.0919788131561459
CL.N,2016-07-01,Household & Personal Products,1.9442219471346356,1.9442219471346356
CL.N,2016-10-01,Household & Personal Products,0.1536604104928122,0.1536604104928122
CL.N,2017-01-01,Household & Personal Products,-0.0945771336468128,0.0945771336468128
CL.N,2017-04-01,Household & Personal Products,1.5151515151515165,1.5151515151515165
CL.N,2017-07-01,Household & Personal Products,-0.0777173309648058,0.0777173309648058
CL.N,2017-10-01,Household & Personal Products,-0.3535401793636251,0.3535401793636251
CL.N,2018-01-01,Household & Personal Products,-0.5370996618261386,0.5370996618261386
CL.N,2018-04-01,Household & Personal Products,2.1394064872325687,2.1394064872325687
CL.N,2018-07-01,Household & Personal Products,-0.0687838241210634,0.0687838241210634
CL.N,2018-10-01,Household & Personal Products,-0.4548659597118742,0.4548659597118742
CL.N,2019-01-01,Household & Personal Products,0.9246883609285084,0.9246883609285084
CL.N,2019-04-01,Household & Personal Products,1.191644892842589,1.191644892842589
CL.N,2019-07-01,Household & Personal Products,-0.6663631472207278,0.6663631472207278
CL.N,2019-10-01,Household & Personal Products,1.3474934338243698,1.3474934338243698
CL.N,2020-01-01,Household & Personal Products,0.5343469398997404,0.5343469398997404
CL.N,2020-04-01,Household & Personal Products,1.856504556380965,1.856504556380965
CL.N,2020-07-01,Household & Personal Products,6.447251071664888,6.447251071664888
CL.N,2020-10-01,Household & Personal Products,12.474728779293264,12.474728779293264
CL.N,2021-01-01,Household & Personal Products,0.7708314247948675,0.7708314247948675
CL.N,2021-04-01,Household & Personal Products,1.1672167634078268,1.1672167634078268
CL.N,2021-07-01,Household & Personal Products,0.1690352469792867,0.1690352469792867
CL.N,2021-10-01,Household & Personal Products,1.9111485763893303,1.9111485763893303
CL.N,2022-01-01,Household & Personal Products,0.4718360910096771,0.4718360910096771
CL.N,2022-04-01,Household & Personal Products,-0.5964214711729622,0.5964214711729622
CL.N,2022-07-01,Household & Personal Products,1.5428877669026528,1.5428877669026528
CL.N,2022-10-01,Household & Personal Products,1.076326285308419,1.076326285308419
RJF.N,2013-01-01,Diversified Financials,1.0989010989011,1.0989010989011
RJF.N,2013-04-01,Diversified Financials,-14.35777303383522,14.35777303383522
RJF.N,2013-07-01,Diversified Financials,-0.8715743240151851,0.8715743240151851
RJF.N,2013-10-01,Diversified Financials,49.099391578289215,49.099391578289215
RJF.N,2014-01-01,Diversified Financials,10.81924150385816,10.81924150385816
RJF.N,2014-04-01,Diversified Financials,-7.012785741960482,7.012785741960482
RJF.N,2014-07-01,Diversified Financials,11.577765963730869,11.577765963730869
RJF.N,2014-10-01,Diversified Financials,10.265162845529876,10.265162845529876
RJF.N,2015-01-01,Diversified Financials,1.592194916887063,1.592194916887063
RJF.N,2015-04-01,Diversified Financials,-6.6265279394645065,6.6265279394645065
RJF.N,2015-07-01,Diversified Financials,2.09174744211094,2.09174744211094
RJF.N,2015-10-01,Diversified Financials,-4.262471646077763,4.262471646077763
RJF.N,2016-01-01,Diversified Financials,-13.057381735029306,13.057381735029306
RJF.N,2016-04-01,Diversified Financials,19.45290569193095,19.45290569193095
RJF.N,2016-07-01,Diversified Financials,3.8978449576029672,3.8978449576029672
RJF.N,2016-10-01,Diversified Financials,29.16130594699321,29.16130594699321
RJF.N,2017-01-01,Diversified Financials,5.811762960765407,5.811762960765407
RJF.N,2017-04-01,Diversified Financials,12.711830825925585,12.711830825925585
RJF.N,2017-07-01,Diversified Financials,-0.6751723404003729,0.6751723404003729
RJF.N,2017-10-01,Diversified Financials,11.14765625886062,11.14765625886062
RJF.N,2018-01-01,Diversified Financials,29.23901264298614,29.23901264298614
RJF.N,2018-04-01,Diversified Financials,0.2805385602096593,0.2805385602096593
RJF.N,2018-07-01,Diversified Financials,-9.965932160563202,9.965932160563202
RJF.N,2018-10-01,Diversified Financials,-7.451019278283205,7.451019278283205
RJF.N,2019-01-01,Diversified Financials,3.72272924815297,3.72272924815297
RJF.N,2019-04-01,Diversified Financials,10.754474529600737,10.754474529600737
RJF.N,2019-07-01,Diversified Financials,-1.309296664254222,1.309296664254222
RJF.N,2019-10-01,Diversified Financials,5.0279637652619,5.0279637652619
RJF.N,2020-01-01,Diversified Financials,-2.010343352646104,2.010343352646104
RJF.N,2020-04-01,Diversified Financials,-17.70309333497927,17.70309333497927
RJF.N,2020-07-01,Diversified Financials,26.57250906845719,26.57250906845719
RJF.N,2020-10-01,Diversified Financials,33.35318642048837,33.35318642048837
RJF.N,2021-01-01,Diversified Financials,30.00513637511208,30.00513637511208
RJF.N,2021-04-01,Diversified Financials,15.015774605291185,15.015774605291185
RJF.N,2021-07-01,Diversified Financials,15.14416106705665,15.14416106705665
RJF.N,2021-10-01,Diversified Financials,20.750293083235643,20.750293083235643
RJF.N,2022-01-01,Diversified Financials,20.386144236229427,20.386144236229427
RJF.N,2022-04-01,Diversified Financials,-5.3787596681541485,5.3787596681541485
RJF.N,2022-07-01,Diversified Financials,-3.012048192771074,3.012048192771074
RJF.N,2022-10-01,Diversified Financials,3.982842830932903,3.982842830932903
EXPE.OQ,2013-01-01,Consumer Services,-3.245127701073516,3.245127701073516
EXPE.OQ,2013-04-01,Consumer Services,8.488109703176528,8.488109703176528
EXPE.OQ,2013-07-01,Consumer Services,-20.7999207999208,20.7999207999208
EXPE.OQ,2013-10-01,Consumer Services,5.652013298854822,5.652013298854822
EXPE.OQ,2014-01-01,Consumer Services,6.837606837606843,6.837606837606843
EXPE.OQ,2014-04-01,Consumer Services,6.816209359770342,6.816209359770342
EXPE.OQ,2014-07-01,Consumer Services,35.04477455389336,35.04477455389336
EXPE.OQ,2014-10-01,Consumer Services,10.876846271837856,10.876846271837856
EXPE.OQ,2015-01-01,Consumer Services,-15.068439036915606,15.068439036915606
EXPE.OQ,2015-04-01,Consumer Services,-132.36944324557618,132.36944324557618
EXPE.OQ,2015-07-01,Consumer Services,4.4760350757744725,4.4760350757744725
EXPE.OQ,2015-10-01,Consumer Services,2.9876365083708523,2.9876365083708523
EXPE.OQ,2016-01-01,Consumer Services,-22.82326527748544,22.82326527748544
EXPE.OQ,2016-04-01,Consumer Services,-243.58647096362472,243.58647096362472
EXPE.OQ,2016-07-01,Consumer Services,7.019444014647472,7.019444014647472
EXPE.OQ,2016-10-01,Consumer Services,-2.554605811141931,2.554605811141931
EXPE.OQ,2017-01-01,Consumer Services,-14.463679962568724,14.463679962568724
EXPE.OQ,2017-04-01,Consumer Services,-11.70757549002295,11.70757549002295
EXPE.OQ,2017-07-01,Consumer Services,-4.977472187226409,4.977472187226409
EXPE.OQ,2017-10-01,Consumer Services,-4.130047018291684,4.130047018291684
EXPE.OQ,2018-01-01,Consumer Services,-26.812055100067084,26.812055100067084
EXPE.OQ,2018-04-01,Consumer Services,-2.6228328288066973,2.6228328288066973
EXPE.OQ,2018-07-01,Consumer Services,54.77966329815273,54.77966329815273
EXPE.OQ,2018-10-01,Consumer Services,17.00593043757012,17.00593043757012
EXPE.OQ,2019-01-01,Consumer Services,15.035299138162951,15.035299138162951
EXPE.OQ,2019-04-01,Consumer Services,-29.28234677841801,29.28234677841801
EXPE.OQ,2019-07-01,Consumer Services,6.086487458419493,6.086487458419493
EXPE.OQ,2019-10-01,Consumer Services,-11.104331428300917,11.104331428300917
EXPE.OQ,2020-01-01,Consumer Services,4.377104377104382,4.377104377104382
EXPE.OQ,2020-04-01,Consumer Services,49.12116298209732,49.12116298209732
EXPE.OQ,2020-07-01,Consumer Services,22.46315625580127,22.46315625580127
EXPE.OQ,2020-10-01,Consumer Services,-72.23168869198632,72.23168869198632
EXPE.OQ,2021-01-01,Consumer Services,34.14157016772778,34.14157016772778
EXPE.OQ,2021-04-01,Consumer Services,-12.5525983133907,12.5525983133907
EXPE.OQ,2021-07-01,Consumer Services,72.84366061458923,72.84366061458923
EXPE.OQ,2021-10-01,Consumer Services,113.561454879849,113.561454879849
EXPE.OQ,2022-01-01,Consumer Services,54.53021357241783,54.53021357241783
EXPE.OQ,2022-04-01,Consumer Services,-24.64325797659132,24.64325797659132
EXPE.OQ,2022-07-01,Consumer Services,25.33251483527727,25.33251483527727
EXPE.OQ,2022-10-01,Consumer Services,-1.7200209663955233,1.7200209663955233
PAYC.N,2014-04-01,Software & Services,-25.000000000000007,25.000000000000007
PAYC.N,2014-07-01,Software & Services,17.647058823529406,17.647058823529406
PAYC.N,2014-10-01,Software & Services,38.88888888888891,38.88888888888891
PAYC.N,2015-01-01,Software & Services,41.57621519584709,41.57621519584709
PAYC.N,2015-04-01,Software & Services,52.61350629530712,52.61350629530712
PAYC.N,2015-07-01,Software & Services,61.57699143641946,61.57699143641946
PAYC.N,2015-10-01,Software & Services,15.94202898550724,15.94202898550724
PAYC.N,2016-01-01,Software & Services,25.517760763147983,25.517760763147983
PAYC.N,2016-04-01,Software & Services,65.9792777386581,65.9792777386581
PAYC.N,2016-07-01,Software & Services,60.41555266977312,60.41555266977312
PAYC.N,2016-10-01,Software & Services,30.810150867707332,30.810150867707332
PAYC.N,2017-01-01,Software & Services,43.47202295552368,43.47202295552368
PAYC.N,2017-04-01,Software & Services,13.56771777213966,13.56771777213966
PAYC.N,2017-07-01,Software & Services,29.154041031245352,29.154041031245352
PAYC.N,2017-10-01,Software & Services,54.69141729343361,54.69141729343361
PAYC.N,2018-01-01,Software & Services,21.33891213389121,21.33891213389121
PAYC.N,2018-04-01,Software & Services,5.849582172701949,5.849582172701949
PAYC.N,2018-07-01,Software & Services,21.994086388354727,21.994086388354727
PAYC.N,2018-10-01,Software & Services,1.338842008847669,1.338842008847669
PAYC.N,2019-01-01,Software & Services,9.816911804417874,9.816911804417874
PAYC.N,2019-04-01,Software & Services,6.841443706230926,6.841443706230926
PAYC.N,2019-07-01,Software & Services,7.690540462925745,7.690540462925745
PAYC.N,2019-10-01,Software & Services,4.039713444903538,4.039713444903538
PAYC.N,2020-01-01,Software & Services,10.996386164171392,10.996386164171392
PAYC.N,2020-04-01,Software & Services,5.144989406444679,5.144989406444679
PAYC.N,2020-07-01,Software & Services,-0.4815409309791336,0.4815409309791336
PAYC.N,2020-10-01,Software & Services,26.499927714327026,26.499927714327026
PAYC.N,2021-01-01,Software & Services,5.736188210415015,5.736188210415015
PAYC.N,2021-04-01,Software & Services,3.83995931168941,3.83995931168941
PAYC.N,2021-07-01,Software & Services,15.933021788236973,15.933021788236973
PAYC.N,2021-10-01,Software & Services,1.6664456526543887,1.6664456526543887
PAYC.N,2022-01-01,Software & Services,2.5063258408289317,2.5063258408289317
PAYC.N,2022-04-01,Software & Services,8.624809906582662,8.624809906582662
PAYC.N,2022-07-01,Software & Services,12.660944206008578,12.660944206008578
PAYC.N,2022-10-01,Software & Services,7.423196643659499,7.423196643659499
EXPD.OQ,2013-01-01,Transportation,-7.766094816454526,7.766094816454526
EXPD.OQ,2013-04-01,Transportation,-0.6571908910285729,0.6571908910285729
EXPD.OQ,2013-07-01,Transportation,5.029758431555611,5.029758431555611
EXPD.OQ,2013-10-01,Transportation,-7.292954264524101,7.292954264524101
EXPD.OQ,2014-01-01,Transportation,-11.867758646632712,11.867758646632712
EXPD.OQ,2014-04-01,Transportation,0.8137106646503935,0.8137106646503935
EXPD.OQ,2014-07-01,Transportation,-2.6001524519352834,2.6001524519352834
EXPD.OQ,2014-10-01,Transportation,8.435460441516469,8.435460441516469
EXPD.OQ,2015-01-01,Transportation,4.211365168883717,4.211365168883717
EXPD.OQ,2015-04-01,Transportation,13.723300870500186,13.723300870500186
EXPD.OQ,2015-07-01,Transportation,13.370256105267073,13.370256105267073
EXPD.OQ,2015-10-01,Transportation,3.696270279310923,3.696270279310923
EXPD.OQ,2016-01-01,Transportation,0.974987998874369,0.974987998874369
EXPD.OQ,2016-04-01,Transportation,-2.0133483702786066,2.0133483702786066
EXPD.OQ,2016-07-01,Transportation,7.119174332205458,7.119174332205458
EXPD.OQ,2016-10-01,Transportation,-9.020817270624518,9.020817270624518
EXPD.OQ,2017-01-01,Transportation,2.434928631402176,2.434928631402176
EXPD.OQ,2017-04-01,Transportation,-9.003318702494372,9.003318702494372
EXPD.OQ,2017-07-01,Transportation,1.4233070759660542,1.4233070759660542
EXPD.OQ,2017-10-01,Transportation,9.302287067552134,9.302287067552134
EXPD.OQ,2018-01-01,Transportation,11.987381703470025,11.987381703470025
EXPD.OQ,2018-04-01,Transportation,17.394460835045333,17.394460835045333
EXPD.OQ,2018-07-01,Transportation,1.2223560464341532,1.2223560464341532
EXPD.OQ,2018-10-01,Transportation,16.681674635686843,16.681674635686843
EXPD.OQ,2019-01-01,Transportation,19.909715038088976,19.909715038088976
EXPD.OQ,2019-04-01,Transportation,-4.258120108188318,4.258120108188318
EXPD.OQ,2019-07-01,Transportation,7.956915376499746,7.956915376499746
EXPD.OQ,2019-10-01,Transportation,1.351723530124597,1.351723530124597
EXPD.OQ,2020-01-01,Transportation,-7.519052245882257,7.519052245882257
EXPD.OQ,2020-04-01,Transportation,11.45996860282574,11.45996860282574
EXPD.OQ,2020-07-01,Transportation,52.66106442577032,52.66106442577032
EXPD.OQ,2020-10-01,Transportation,13.81188521258436,13.81188521258436
EXPD.OQ,2021-01-01,Transportation,8.622368716757805,8.622368716757805
EXPD.OQ,2021-04-01,Transportation,60.63252664383826,60.63252664383826
EXPD.OQ,2021-07-01,Transportation,14.167292311701535,14.167292311701535
EXPD.OQ,2021-10-01,Transportation,18.18192099340669,18.18192099340669
EXPD.OQ,2022-01-01,Transportation,27.83851976450799,27.83851976450799
EXPD.OQ,2022-04-01,Transportation,17.57148920062857,17.57148920062857
EXPD.OQ,2022-07-01,Transportation,6.647489859323086,6.647489859323086
EXPD.OQ,2022-10-01,Transportation,30.52415210688593,30.52415210688593
META.OQ,2013-01-01,Media & Entertainment,11.7465325708276,11.7465325708276
META.OQ,2013-04-01,Media & Entertainment,-4.275686024250162,4.275686024250162
META.OQ,2013-07-01,Media & Entertainment,39.28597610145884,39.28597610145884
META.OQ,2013-10-01,Media & Entertainment,34.960051824659914,34.960051824659914
META.OQ,2014-01-01,Media & Entertainment,15.935524888739286,15.935524888739286
META.OQ,2014-04-01,Media & Entertainment,41.58997209844668,41.58997209844668
META.OQ,2014-07-01,Media & Entertainment,30.548302872062656,30.548302872062656
META.OQ,2014-10-01,Media & Entertainment,6.501547987616098,6.501547987616098
META.OQ,2015-01-01,Media & Entertainment,11.232413949368658,11.232413949368658
META.OQ,2015-04-01,Media & Entertainment,4.213190412386481,4.213190412386481
META.OQ,2015-07-01,Media & Entertainment,5.7037757388693935,5.7037757388693935
META.OQ,2015-10-01,Media & Entertainment,9.484844992508927,9.484844992508927
META.OQ,2016-01-01,Media & Entertainment,16.71024834168034,16.71024834168034
META.OQ,2016-04-01,Media & Entertainment,23.6153475678279,23.6153475678279
META.OQ,2016-07-01,Media & Entertainment,18.87254901960785,18.87254901960785
META.OQ,2016-10-01,Media & Entertainment,12.869154620386864,12.869154620386864
META.OQ,2017-01-01,Media & Entertainment,7.621264740678549,7.621264740678549
META.OQ,2017-04-01,Media & Entertainment,16.04034633580291,16.04034633580291
META.OQ,2017-07-01,Media & Entertainment,16.932126215828365,16.932126215828365
META.OQ,2017-10-01,Media & Entertainment,24.10821612001812,24.10821612001812
META.OQ,2018-01-01,Media & Entertainment,13.200395433055531,13.200395433055531
META.OQ,2018-04-01,Media & Entertainment,25.11660275108458,25.11660275108458
META.OQ,2018-07-01,Media & Entertainment,1.0975475129422334,1.0975475129422334
META.OQ,2018-10-01,Media & Entertainment,19.679042567659465,19.679042567659465
META.OQ,2019-01-01,Media & Entertainment,8.884120760724851,8.884120760724851
META.OQ,2019-04-01,Media & Entertainment,16.253321523472085,16.253321523472085
META.OQ,2019-07-01,Media & Entertainment,5.866268027855069,5.866268027855069
META.OQ,2019-10-01,Media & Entertainment,10.91578771136783,10.91578771136783
META.OQ,2020-01-01,Media & Entertainment,1.3596446077461044,1.3596446077461044
META.OQ,2020-04-01,Media & Entertainment,-2.555773997777591,2.555773997777591
META.OQ,2020-07-01,Media & Entertainment,29.584968143695345,29.584968143695345
META.OQ,2020-10-01,Media & Entertainment,25.95119391235896,25.95119391235896
META.OQ,2021-01-01,Media & Entertainment,20.62313663679068,20.62313663679068
META.OQ,2021-04-01,Media & Entertainment,39.41050479276417,39.41050479276417
META.OQ,2021-07-01,Media & Entertainment,18.990721360647356,18.990721360647356
META.OQ,2021-10-01,Media & Entertainment,0.9850749077178363,0.9850749077178363
META.OQ,2022-01-01,Media & Entertainment,-4.389984655504348,4.389984655504348
META.OQ,2022-04-01,Media & Entertainment,6.352613654580801,6.352613654580801
META.OQ,2022-07-01,Media & Entertainment,-4.953616592162156,4.953616592162156
META.OQ,2022-10-01,Media & Entertainment,-13.08725721402263,13.08725721402263
BEN.N,2013-01-01,Diversified Financials,1.825273601696524,1.825273601696524
BEN.N,2013-04-01,Diversified Financials,7.721047573282068,7.721047573282068
BEN.N,2013-07-01,Diversified Financials,1.819731716846429,1.819731716846429
BEN.N,2013-10-01,Diversified Financials,-7.750141257596198,7.750141257596198
BEN.N,2014-01-01,Diversified Financials,3.0872483221476448,3.0872483221476448
BEN.N,2014-04-01,Diversified Financials,0.006742027552426,0.006742027552426
BEN.N,2014-07-01,Diversified Financials,-3.2922675860909063,3.2922675860909063
BEN.N,2014-10-01,Diversified Financials,9.90076607298704,9.90076607298704
BEN.N,2015-01-01,Diversified Financials,-2.5570737139675344,2.5570737139675344
BEN.N,2015-04-01,Diversified Financials,14.042335307739744,14.042335307739744
BEN.N,2015-07-01,Diversified Financials,-6.705804719321011,6.705804719321011
